competition_id,competition_name,league,season_id,season_name,season,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,target_result,target_home_win,home_score_final,away_score_final,season_norm,roster_prev_season,home_roster_strength,away_roster_strength,roster_strength_diff
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344047,2024-01-27T15:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:4165,OLS Oulu,3,8,5,57,27,30,24,23,67,-13,80,3.0,0.0,3.0,8.2,3.4,4.2,6.8,2.4,1.2,home_win,1,8,4,2023-2024,2022-2023,38.00846394984326,109.79741935483872,-71.78895540499546
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357263,2024-01-27T16:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:173258,Sokol Kral Vinohrady,8,10,2,27,24,3,21,20,-37,-61,24,1.2,1.2,0.0,4.2,5.2,5.2,8.0,1.2,1.2,home_win,1,2,1,2023-2024,2022-2023,134.34259149546105,107.96294792164358,26.379643573817475
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451895,2024-01-27T16:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4144,Storvreta IBK,4,1,-3,36,45,-9,18,18,21,64,-43,1.8,3.0,-1.2,4.8,6.8,8.2,3.6,2.4,1.8,home_win,1,7,6,2023-2024,2022-2023,168.7760859140859,169.12153846153848,-0.3454525474525667
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357271,2024-01-27T17:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:940129,FB Hurrican Karlovy Vary,5,12,7,42,15,27,21,21,35,-52,87,1.2,1.2,0.0,6.4,7.8,5.8,7.0,2.4,1.8,home_win,1,7,2,2023-2024,2022-2023,139.26107692307693,84.13671328671327,55.124363636363654
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357267,2024-01-27T17:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44607,FBC Liberec,14,7,-7,6,36,-30,20,21,-106,-7,-99,0.0,1.8,-1.8,3.4,10.6,8.8,7.4,0.6,1.8,away_win,0,4,5,2023-2024,2022-2023,108.59916746411484,129.17692307692306,-20.577755612808218
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344057,2024-01-28T13:00:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:940309,FBC Turku,5,12,7,45,6,39,24,25,43,-126,169,3.0,0.0,3.0,6.0,3.8,2.8,9.2,1.8,0.0,home_win,1,4,2,2023-2024,2022-2023,110.4778432601881,64.15576298701298,46.32208027317512
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344049,2024-01-28T14:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:322573,Nurmon Jymy,3,9,6,57,21,36,25,25,81,-54,135,2.4,0.0,2.4,10.2,4.4,2.6,6.6,3.0,0.6,home_win,1,8,4,2023-2024,2022-2023,169.30794721407625,112.17115102639296,57.13679618768329
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451897,2024-01-28T15:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4142,AIK Innebandy,7,10,3,27,21,6,18,18,13,-23,36,1.2,2.4,-1.2,6.0,6.8,5.0,3.6,1.2,0.6,home_win,1,6,5,2023-2024,2022-2023,141.41000000000005,137.90596655518394,3.504033444816116
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344053,2024-01-28T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:4165,OLS Oulu,7,8,1,42,27,15,25,24,15,-17,32,1.2,0.0,1.2,4.0,3.4,4.0,7.2,1.8,0.6,home_win,1,8,3,2023-2024,2022-2023,157.5568831168831,109.79741935483872,47.75946376204439
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344055,2024-01-28T15:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:282983,LASB Lahti,6,10,4,45,21,24,25,24,34,-76,110,2.4,1.2,1.2,5.4,5.2,3.4,7.8,1.8,0.0,away_win,0,6,7,2023-2024,2022-2023,121.15511363636362,81.62211990595611,39.53299373040751
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451899,2024-01-28T16:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:118114,FBC Kalmarsund,11,6,-5,18,33,-15,18,18,-30,19,-49,0.0,3.0,-3.0,4.2,7.2,7.4,4.8,1.2,1.8,home_win,1,5,4,2023-2024,2022-2023,,138.14572352285396,
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357273,2024-01-28T17:00:00+00:00,sr:competitor:630970,Black Angels Prague,sr:competitor:1033945,Buchis,11,13,2,18,12,6,21,21,-68,-80,12,0.6,0.0,0.6,5.4,11.0,4.6,10.6,0.0,0.6,home_win,1,11,3,2023-2024,2022-2023,148.42176923076923,,
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357261,2024-01-28T17:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:331853,FBC Ceska Lipa,6,9,3,39,24,15,21,20,59,-29,88,1.8,1.8,0.0,7.8,5.6,7.2,7.0,1.8,0.6,home_win,1,15,6,2023-2024,2022-2023,197.8203076923077,140.3943110367893,57.42599665551839
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:46847615,2024-01-29T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:37852,1. SC Vitkovice Ostrava,2,3,1,48,48,0,21,21,149,63,86,3.0,2.4,0.6000000000000001,15.0,3.2,8.0,4.6,2.4,3.0,home_win,1,10,4,2023-2024,2022-2023,165.27208695652172,197.77530769230768,-32.50322073578596
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:46496813,2024-01-31T17:30:00+00:00,sr:competitor:375152,Hagunda IF,sr:competitor:5745,IBF Falun,14,3,-11,12,42,-30,18,18,-75,44,-119,0.6,1.8,-1.2000000000000002,4.4,7.8,8.4,5.2,0.0,2.4,away_win,0,4,12,2023-2024,2022-2023,123.08384615384615,192.0868260869565,-69.00297993311035
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357299,2024-02-01T09:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:1033945,Buchis,5,13,8,45,12,33,21,22,37,-88,125,2.4,0.0,2.4,7.4,5.6,4.8,9.4,0.6,0.6,home_win,1,8,1,2023-2024,2022-2023,172.93434065934065,,
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344061,2024-02-07T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:4159,Oilers Espoo,12,3,-9,6,60,-54,26,25,-128,71,-199,0.0,3.0,-3.0,2.0,8.2,7.6,3.0,0.0,2.4,away_win,0,7,9,2023-2024,2022-2023,64.15576298701298,38.00846394984326,26.147299037169716
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:47023413,2024-02-07T17:30:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:25902,Tatran Stresovice,9,2,-7,24,51,-27,21,20,-38,97,-135,1.2,3.0,-1.8,6.8,9.2,9.6,4.8,1.8,3.0,home_win,1,8,7,2023-2024,2022-2023,140.3943110367893,,
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451901,2024-02-07T18:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:4138,Pixbo Wallenstam,12,4,-8,18,39,-21,19,19,-58,22,-80,0.0,1.8,-1.8,4.8,10.8,5.0,7.0,1.2,1.2,away_win,0,0,11,2023-2024,2022-2023,161.6590769230769,168.7760859140859,-7.1170089910090155
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357137,2024-02-08T09:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:173258,Sokol Kral Vinohrady,14,10,-4,6,24,-18,21,21,-107,-62,-45,0.0,0.6,-0.6,3.4,10.0,3.6,7.6,0.0,0.6,home_win,1,7,6,2023-2024,2022-2023,108.59916746411484,107.96294792164358,0.6362195424712667
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344059,2024-02-08T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:4158,Happee Jyvaskyla,11,7,-4,9,45,-36,26,26,-113,20,-133,0.6,1.2,-0.6,4.4,7.2,4.6,3.6,0.6,1.2,home_win,1,6,4,2023-2024,2022-2023,34.95909090909091,157.5568831168831,-122.5977922077922
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451903,2024-02-09T17:30:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:24122,Mullsjo AIS,5,7,2,36,30,6,19,19,20,14,6,2.4,1.8,0.5999999999999999,6.2,5.2,6.0,5.8,1.8,1.8,away_win,0,4,5,2023-2024,2022-2023,155.30446153846154,141.41000000000005,13.894461538461485
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344063,2024-02-10T13:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:65930,Westend Indians,10,4,-6,21,51,-30,26,26,-58,47,-105,0.0,1.2,-1.2,2.6,6.6,5.2,5.8,0.0,1.8,home_win,1,6,5,2023-2024,2022-2023,112.17115102639296,125.07296851574212,-12.901817489349156
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357287,2024-02-10T13:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:173258,Sokol Kral Vinohrady,6,10,4,42,24,18,22,22,68,-63,131,2.4,0.0,2.4,10.2,5.6,4.0,8.4,1.8,0.6,home_win,1,10,0,2023-2024,2022-2023,197.8203076923077,107.96294792164358,89.85735977066412
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451909,2024-02-10T15:00:00+00:00,sr:competitor:4150,Karlstad IBF,sr:competitor:4144,Storvreta IBK,13,1,-12,15,45,-30,19,19,-32,63,-95,0.6,2.4,-1.7999999999999998,4.0,5.6,8.4,4.2,1.2,1.8,away_win,0,3,6,2023-2024,2022-2023,,169.12153846153848,
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344069,2024-02-10T15:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:6584,SPV,2,6,4,63,45,18,26,26,73,33,40,3.0,1.8,1.2,8.0,4.0,5.0,5.8,2.4,1.8,home_win,1,16,5,2023-2024,2022-2023,38.00846394984326,121.15511363636362,-83.14664968652036
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344067,2024-02-10T15:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:4165,OLS Oulu,10,8,-2,24,27,-3,25,25,-75,-22,-53,1.8,0.0,1.8,3.6,6.8,3.8,7.2,1.2,0.6,home_win,1,7,5,2023-2024,2022-2023,81.62211990595611,109.79741935483872,-28.175299448882612
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344065,2024-02-10T15:00:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:7984,TPS Turku,1,5,4,66,48,18,26,25,95,45,50,3.0,3.0,0.0,11.6,3.2,5.8,3.8,3.0,3.0,home_win,1,3,0,2023-2024,2022-2023,123.75691699604742,110.4778432601881,13.279073735859328
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:44917482,2024-02-10T15:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:34558,Vaxjo IBK,10,3,-7,21,42,-21,19,19,-24,52,-76,1.8,3.0,-1.2,5.2,4.2,9.6,4.2,1.8,1.8,away_win,0,5,11,2023-2024,2022-2023,137.90596655518394,170.55676588628762,-32.650799331103684
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451907,2024-02-10T15:00:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:118114,FBC Kalmarsund,3,6,3,45,33,12,19,19,52,18,34,1.8,2.4,-0.5999999999999999,9.2,4.8,7.6,5.4,2.4,1.8,home_win,1,9,7,2023-2024,2022-2023,192.0868260869565,138.14572352285396,53.94110256410255
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357285,2024-02-10T18:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:44608,FBC Ostrava,1,8,7,51,30,21,22,22,155,-36,191,3.0,1.8,1.2,13.6,3.6,4.4,4.4,2.4,1.8,home_win,1,15,2,2023-2024,2022-2023,165.27208695652172,134.34259149546105,30.929495461060668
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357277,2024-02-11T13:00:00+00:00,sr:competitor:1033945,Buchis,sr:competitor:44604,Sparta Prague,13,6,-7,12,45,-33,23,22,-95,40,-135,0.0,1.2,-1.2,3.8,9.2,6.6,7.6,0.0,1.2,away_win,0,5,8,2023-2024,2022-2023,,139.26107692307693,
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357283,2024-02-11T14:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:37852,1. SC Vitkovice Ostrava,7,3,-4,39,48,-9,22,22,-6,57,-63,2.4,1.8,0.5999999999999999,8.2,5.8,7.0,6.0,1.2,2.4,away_win,0,5,6,2023-2024,2022-2023,129.17692307692306,197.77530769230768,-68.59838461538462
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451911,2024-02-11T14:00:00+00:00,sr:competitor:375152,Hagunda IF,sr:competitor:4143,Jonkopings IK,14,9,-5,12,21,-9,19,19,-83,-11,-72,0.6,1.8,-1.2000000000000002,4.8,9.6,5.8,5.2,0.0,0.6,away_win,0,3,8,2023-2024,2022-2023,123.08384615384615,137.75830769230768,-14.674461538461529
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344071,2024-02-11T15:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:7984,TPS Turku,10,5,-5,24,48,-24,27,26,-57,42,-99,0.6,2.4,-1.7999999999999998,3.6,7.0,4.0,3.2,0.6,2.4,away_win,0,2,6,2023-2024,2022-2023,112.17115102639296,110.4778432601881,1.6933077662048674
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357275,2024-02-11T15:00:00+00:00,sr:competitor:630970,Black Angels Prague,sr:competitor:331853,FBC Ceska Lipa,11,9,-2,21,27,-6,22,22,-60,-37,-23,1.2,1.8,-0.6000000000000001,7.0,9.8,7.6,8.6,0.6,0.6,home_win,1,9,4,2023-2024,2022-2023,148.42176923076923,140.3943110367893,8.027458193979925
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357279,2024-02-11T16:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44614,Florbal Chodov,12,4,-8,15,48,-33,22,22,-57,44,-101,0.6,2.4,-1.7999999999999998,3.8,6.8,8.0,5.6,0.0,3.0,away_win,0,4,14,2023-2024,2022-2023,84.13671328671327,172.93434065934065,-88.79762737262737
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451913,2024-02-11T16:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:118116,Thorengruppen SK,10,9,-1,21,21,0,19,19,-29,-4,-25,0.6,0.0,0.6,4.0,6.4,4.2,6.4,1.8,0.6,home_win,1,4,3,2023-2024,2022-2023,,136.64397993311036,
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357281,2024-02-11T16:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44611,Sokoli Pardubice,2,14,12,51,9,42,21,22,96,-106,202,2.4,0.6,1.7999999999999998,9.8,5.6,4.2,9.4,3.0,0.0,home_win,1,10,1,2023-2024,2022-2023,,108.59916746411484,
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344073,2024-02-11T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:224502,EraViikingit,8,11,3,27,12,15,26,27,-24,-111,87,0.0,0.6,-0.6,4.2,6.8,4.6,7.4,0.6,0.0,home_win,1,7,2,2023-2024,2022-2023,109.79741935483872,34.95909090909091,74.8383284457478
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344075,2024-02-12T16:30:00+00:00,sr:competitor:6584,SPV,sr:competitor:25241,Nokian KRP,6,3,-3,45,60,-15,27,26,22,85,-63,1.8,3.0,-1.2,5.0,6.8,11.4,4.2,1.8,2.4,home_win,1,8,2,2023-2024,2022-2023,121.15511363636362,169.30794721407625,-48.15283357771263
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344081,2024-02-14T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:65930,Westend Indians,5,4,-1,51,51,0,27,27,46,46,0,2.4,1.2,1.2,4.0,2.6,5.8,6.0,1.8,1.8,away_win,0,2,11,2023-2024,2022-2023,110.4778432601881,125.07296851574212,-14.595125255554024
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344077,2024-02-14T16:30:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:4161,SC Classic Tampere,7,1,-6,45,69,-24,27,27,18,98,-80,0.6,3.0,-2.4,3.8,4.6,10.6,2.4,1.8,3.0,away_win,0,2,13,2023-2024,2022-2023,157.5568831168831,123.75691699604742,33.79996612083569
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344079,2024-02-14T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:282983,LASB Lahti,3,9,6,60,27,33,27,26,79,-73,152,2.4,1.8,0.5999999999999999,9.6,4.8,4.4,7.6,3.0,0.6,home_win,1,9,4,2023-2024,2022-2023,169.30794721407625,81.62211990595611,87.68582730812014
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451915,2024-02-15T17:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:610450,Nykvarns IBF Ungdom,8,9,1,24,24,0,20,20,-6,-28,22,2.4,1.2,1.2,6.4,4.6,3.8,4.4,1.8,0.6,home_win,1,9,5,2023-2024,2022-2023,137.75830769230768,,
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344083,2024-02-16T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4159,Oilers Espoo,1,2,1,72,66,6,28,27,109,84,25,3.0,3.0,0.0,10.8,1.8,9.8,4.6,3.0,2.4,home_win,1,4,2,2023-2024,2022-2023,123.75691699604742,38.00846394984326,85.74845304620416
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344085,2024-02-16T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:282983,LASB Lahti,5,9,4,51,27,24,28,27,37,-78,115,1.8,1.8,0.0,3.4,4.0,5.0,7.8,1.2,0.6,away_win,0,5,7,2023-2024,2022-2023,110.4778432601881,81.62211990595611,28.855723354231984
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451917,2024-02-17T12:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:4150,Karlstad IBF,11,13,2,21,15,6,20,20,-30,-35,5,1.2,0.6,0.6,5.4,5.8,4.2,6.0,1.8,0.6,home_win,1,9,5,2023-2024,2022-2023,137.90596655518394,,
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451919,2024-02-17T14:00:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:5744,FC Helsingborg,11,12,1,21,18,3,20,20,-5,-69,64,0.0,0.0,0.0,4.2,6.4,3.8,10.4,0.6,1.2,home_win,1,4,2,2023-2024,2022-2023,136.64397993311036,161.6590769230769,-25.015096989966537
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344087,2024-02-17T15:00:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:65930,Westend Indians,11,4,-7,12,54,-42,28,28,-116,55,-171,0.6,1.2,-0.6,4.2,7.8,6.2,5.8,1.2,1.8,home_win,1,6,5,2023-2024,2022-2023,34.95909090909091,125.07296851574212,-90.11387760665122
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451923,2024-02-17T16:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:34558,Vaxjo IBK,1,3,2,48,45,3,20,20,66,58,8,2.4,3.0,-0.6000000000000001,7.0,3.8,9.2,4.2,3.0,2.4,home_win,1,6,5,2023-2024,2022-2023,169.12153846153848,170.55676588628762,-1.4352274247491437
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451921,2024-02-17T16:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:375152,Hagunda IF,4,14,10,42,12,30,20,20,33,-88,121,2.4,0.0,2.4,6.6,4.4,4.6,10.8,2.4,0.6,home_win,1,8,3,2023-2024,2022-2023,168.7760859140859,123.08384615384615,45.69223976023976
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344089,2024-02-17T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:4165,OLS Oulu,12,8,-4,6,30,-24,27,27,-130,-19,-111,0.0,0.6,-0.6,3.0,8.6,4.6,6.0,0.0,0.0,away_win,0,2,9,2023-2024,2022-2023,64.15576298701298,109.79741935483872,-45.641656367825746
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344091,2024-02-18T14:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4165,OLS Oulu,3,8,5,63,33,30,28,28,84,-12,96,2.4,1.2,1.2,9.6,4.4,5.6,5.4,3.0,0.6,home_win,1,4,3,2023-2024,2022-2023,169.30794721407625,109.79741935483872,59.51052785923753
sr:competition:255,Svenska Superligan,sweden,sr:season:108389,Svenska Superligan 23/24,Svenska Superligan 23/24,sr:sport_event:42451925,2024-02-18T15:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:5745,IBF Falun,7,2,-5,33,48,-15,20,20,15,54,-39,2.4,1.8,0.5999999999999999,5.4,4.8,8.4,5.6,1.8,2.4,away_win,0,4,5,2023-2024,2022-2023,141.41000000000005,192.0868260869565,-50.67682608695645
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344093,2024-02-18T15:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:940309,FBC Turku,6,12,6,48,6,42,28,28,28,-137,165,1.8,0.0,1.8,5.2,6.0,2.8,9.4,1.8,0.0,home_win,1,7,3,2023-2024,2022-2023,121.15511363636362,64.15576298701298,56.999350649350646
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357289,2024-02-18T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:331853,FBC Ceska Lipa,11,9,-2,24,27,-3,23,23,-73,-42,-31,0.0,1.2,-1.2,3.4,7.8,6.6,9.4,0.6,0.6,home_win,1,5,4,2023-2024,2022-2023,107.96294792164358,140.3943110367893,-32.43136311514573
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357291,2024-02-18T16:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44609,Florbal Mlada Boleslav,6,1,-5,45,54,-9,23,23,78,168,-90,3.0,3.0,0.0,10.6,3.8,13.0,3.2,2.4,2.4,home_win,1,6,5,2023-2024,2022-2023,197.8203076923077,165.27208695652172,32.548220735785975
sr:competition:306,F-Liiga,finland,sr:season:108077,F-Liiga 23/24,F-Liiga 23/24,sr:sport_event:42344095,2024-02-18T16:30:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:4159,Oilers Espoo,9,3,-6,30,66,-36,28,28,-76,82,-158,1.8,2.4,-0.5999999999999999,5.4,8.0,8.8,5.0,1.8,2.4,away_win,0,3,4,2023-2024,2022-2023,81.62211990595611,38.00846394984326,43.61365595611285
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:42357295,2024-02-18T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:25902,Tatran Stresovice,3,2,-1,51,54,-3,23,22,58,105,-47,1.8,2.4,-0.5999999999999999,6.2,6.2,10.6,5.0,1.8,2.4,home_win,1,11,6,2023-2024,2022-2023,197.77530769230768,,
sr:competition:829,Extraliga,czech,sr:season:108081,Extraliga 23/24,Extraliga 23/24,sr:sport_event:45527706,2024-02-18T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44611,Sokoli Pardubice,12,14,2,15,9,6,23,23,-67,-115,48,0.6,0.6,0.0,3.8,8.4,3.8,10.4,0.0,0.0,home_win,1,8,2,2023-2024,2022-2023,84.13671328671327,108.59916746411484,-24.46245417740157
