competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,season_norm,roster_prev_season,home_roster_strength,away_roster_strength,roster_strength_diff,target_home_win
sr:competition:829,czech,Extraliga 24/25,10,3,-7,15,24,-9,11,11,-17,42,-59,2.4,3.0,-0.6000000000000001,7.6,5.2,12.4,4.6,1.2,1.0,2024-2025,2023-2024,169.38953846153845,237.2923076923077,-67.90276923076925,0
sr:competition:255,sweden,Svenska Superligan 24/25,3,4,1,27,24,3,11,11,35,30,5,2.4,3.0,-0.6000000000000001,7.0,3.0,9.0,4.6,2.4,1.8,2024-2025,2023-2024,166.86244343891403,172.2306853146853,-5.368241875771275,1
sr:competition:306,finland,F-Liiga 24/25,9,2,-7,12,33,-21,15,15,-15,33,-48,1.2,2.4,-1.2,4.0,4.0,6.0,4.8,0.6,1.2,2024-2025,2023-2024,147.93636363636364,229.38724747474748,-81.45088383838385,0
sr:competition:306,finland,F-Liiga 24/25,6,1,-5,27,36,-9,15,15,23,37,-14,1.8,2.4,-0.5999999999999999,5.2,4.0,8.4,4.4,2.4,2.4,2024-2025,2023-2024,139.88138228356496,110.3169827586207,29.564399524944264,1
sr:competition:306,finland,F-Liiga 24/25,11,7,-4,9,18,-9,16,13,-35,9,-44,1.2,1.2,0.0,4.6,4.6,4.0,4.6,0.6,0.6,2024-2025,2023-2024,117.42648902821315,157.12774926686217,-39.70126023864901,0
sr:competition:255,sweden,Svenska Superligan 24/25,13,10,-3,9,9,0,11,11,-33,-12,-21,0.0,1.2,-1.2,4.0,8.8,4.8,5.4,0.6,0.0,2024-2025,2023-2024,116.86928671328673,88.92169230769231,27.947594405594415,0
sr:competition:255,sweden,Svenska Superligan 24/25,10,14,4,9,3,6,11,11,3,-35,38,0.6,0.0,0.6,4.6,4.4,4.4,8.0,1.2,0.6,2024-2025,2023-2024,131.09846153846155,103.1291958041958,27.969265734265747,1
sr:competition:255,sweden,Svenska Superligan 24/25,7,1,-6,18,33,-15,11,11,-9,38,-47,2.4,3.0,-0.6000000000000001,8.0,7.0,5.8,2.8,1.8,3.0,2024-2025,2023-2024,116.67090301003344,166.8663879598662,-50.195484949832746,0
sr:competition:255,sweden,Svenska Superligan 24/25,11,5,-6,9,18,-9,11,11,-23,5,-28,0.6,1.2,-0.6,3.0,6.2,7.2,7.0,1.2,1.8,2024-2025,2023-2024,,126.60853846153846,,0
sr:competition:255,sweden,Svenska Superligan 24/25,6,8,2,18,15,3,11,11,0,-5,5,1.8,1.2,0.6000000000000001,5.6,6.6,4.8,5.2,2.4,1.8,2024-2025,2023-2024,159.37683946488295,141.97392307692309,17.402916387959863,1
sr:competition:306,finland,F-Liiga 24/25,6,3,-3,27,33,-6,14,15,24,19,5,1.8,1.8,0.0,7.8,5.0,5.6,5.0,2.4,3.0,2024-2025,2023-2024,157.2973484848485,146.9802236070381,10.317124877810386,1
sr:competition:306,finland,F-Liiga 24/25,1,12,11,36,9,27,16,14,36,-53,89,1.8,0.6,1.2000000000000002,6.2,4.8,3.8,5.6,3.0,0.6,2024-2025,2023-2024,110.3169827586207,96.43517636037797,13.88180639824273,1
sr:competition:255,sweden,Svenska Superligan 24/25,2,12,10,30,9,21,11,11,36,-30,66,2.4,1.2,1.2,7.4,4.2,5.0,7.4,3.0,1.2,2024-2025,2023-2024,173.57461538461538,,,1
sr:competition:829,czech,Extraliga 24/25,11,5,-6,9,21,-12,11,11,-17,15,-32,0.6,2.4,-1.7999999999999998,4.0,6.0,6.6,3.4,1.2,1.0,2024-2025,2023-2024,101.25946153846157,192.727972027972,-91.46851048951042,0
sr:competition:306,finland,F-Liiga 24/25,10,8,-2,12,15,-3,15,14,-33,-41,8,1.2,0.6,0.6,5.0,7.0,4.6,8.2,1.2,1.2,2024-2025,2023-2024,127.95454545454544,76.67412599858429,51.28041945596115,0
sr:competition:829,czech,Extraliga 24/25,6,13,7,21,6,15,11,12,5,-41,46,1.2,0.0,1.2,5.6,8.0,3.8,8.0,1.0,0.0,2024-2025,2023-2024,165.07538461538462,,,0
sr:competition:829,czech,Extraliga 24/25,14,3,-11,0,27,-27,11,11,-65,37,-102,0.0,3.0,-3.0,3.4,10.6,7.6,4.0,0.0,2.4,2024-2025,2023-2024,,166.6153846153846,,0
sr:competition:829,czech,Extraliga 24/25,1,4,3,30,24,6,11,11,62,31,31,2.4,1.8,0.5999999999999999,9.6,5.0,8.0,5.0,3.0,2.0,2024-2025,2023-2024,197.74464882943144,184.4081304347826,13.336518394648834,0
sr:competition:255,sweden,Svenska Superligan 24/25,1,2,1,36,33,3,12,12,39,39,0,3.0,2.4,0.6000000000000001,6.0,3.0,7.8,5.0,3.0,2.4,2024-2025,2023-2024,166.8663879598662,173.57461538461538,-6.708227424749197,1
sr:competition:255,sweden,Svenska Superligan 24/25,4,6,2,24,21,3,12,12,29,2,27,2.4,2.4,0.0,7.0,4.4,6.6,5.4,2.4,1.2,2024-2025,2023-2024,172.2306853146853,159.37683946488295,12.853845849802354,1
sr:competition:306,finland,F-Liiga 24/25,8,7,-1,18,21,-3,15,14,-36,14,-50,1.2,1.8,-0.6000000000000001,5.6,5.8,5.0,4.2,1.2,1.2,2024-2025,2023-2024,76.67412599858429,157.12774926686217,-80.45362326827788,0
sr:competition:306,finland,F-Liiga 24/25,6,2,-4,30,36,-6,16,16,24,34,-10,1.8,2.4,-0.5999999999999999,4.0,3.8,6.0,5.0,2.4,1.8,2024-2025,2023-2024,139.88138228356496,229.38724747474748,-89.50586519118252,0
sr:competition:306,finland,F-Liiga 24/25,12,5,-7,9,30,-21,15,15,-59,26,-85,0.6,1.8,-1.2000000000000002,3.4,5.4,5.6,4.8,1.2,1.8,2024-2025,2023-2024,96.43517636037797,157.2973484848485,-60.86217212447053,0
sr:competition:255,sweden,Svenska Superligan 24/25,5,3,-2,21,30,-9,12,12,9,36,-27,1.2,2.4,-1.2,7.0,7.0,6.0,3.6,1.2,2.4,2024-2025,2023-2024,126.60853846153846,166.86244343891403,-40.25390497737557,0
sr:competition:255,sweden,Svenska Superligan 24/25,14,13,-1,3,9,-6,12,12,-37,-36,-1,0.0,0.0,0.0,4.2,8.0,4.2,8.6,0.0,0.6,2024-2025,2023-2024,103.1291958041958,116.86928671328673,-13.740090909090924,1
sr:competition:255,sweden,Svenska Superligan 24/25,10,9,-1,12,12,0,12,12,-9,5,-14,1.8,1.2,0.6000000000000001,5.6,5.4,5.4,4.6,1.2,0.0,2024-2025,2023-2024,88.92169230769231,131.09846153846155,-42.17676923076924,0
sr:competition:306,finland,F-Liiga 24/25,5,9,4,30,12,18,13,16,32,-16,48,1.8,1.2,0.6000000000000001,7.2,5.2,4.8,4.8,1.8,1.2,2024-2025,2023-2024,201.7819493006993,147.93636363636364,53.84558566433566,1
sr:competition:829,czech,Extraliga 24/25,3,11,8,27,9,18,12,12,47,-19,66,3.0,0.6,2.4,11.8,4.6,3.8,5.8,3.0,0.6,2024-2025,2023-2024,237.2923076923077,101.25946153846157,136.03284615384615,1
sr:competition:255,sweden,Svenska Superligan 24/25,9,7,-2,15,18,-3,12,12,-7,-10,3,1.2,1.8,-0.6000000000000001,4.6,4.4,7.2,6.6,1.2,1.8,2024-2025,2023-2024,141.97392307692309,116.67090301003344,25.303020066889644,1
sr:competition:829,czech,Extraliga 24/25,10,9,-1,15,15,0,12,12,-22,-5,-17,2.4,1.8,0.5999999999999999,7.8,5.0,6.6,6.2,1.2,1.2,2024-2025,2023-2024,169.38953846153845,97.08001672240802,72.30952173913043,1
sr:competition:306,finland,F-Liiga 24/25,7,12,5,24,9,15,15,16,19,-62,81,1.8,0.6,1.2000000000000002,5.6,4.0,3.2,4.8,1.8,0.0,2024-2025,2023-2024,157.12774926686217,96.43517636037797,60.6925729064842,1
sr:competition:306,finland,F-Liiga 24/25,2,11,9,39,9,30,17,17,37,-40,77,2.4,0.6,1.7999999999999998,6.2,5.2,3.6,5.6,3.0,0.6,2024-2025,2023-2024,229.38724747474748,117.42648902821315,111.96075844653433,1
sr:competition:829,czech,Extraliga 24/25,2,5,3,30,24,6,12,12,59,17,42,1.8,2.4,-0.5999999999999999,6.8,4.6,5.2,3.0,2.4,1.5,2024-2025,2023-2024,197.74464882943144,192.727972027972,5.016676801459454,1
sr:competition:829,czech,Extraliga 24/25,13,11,-2,9,9,0,13,12,-40,-33,-7,0.6,1.2,-0.6,4.0,6.6,6.0,7.8,1.2,0.6,2024-2025,2023-2024,,121.86317725752508,,1
sr:competition:829,czech,Extraliga 24/25,7,14,7,21,0,21,12,12,2,-66,68,1.8,0.0,1.8,6.0,6.0,3.4,8.8,1.2,0.0,2024-2025,2023-2024,138.28046153846154,,,1
sr:competition:255,sweden,Svenska Superligan 24/25,12,11,-1,9,9,0,12,12,-33,-27,-6,1.2,0.0,1.2,5.0,6.4,3.2,7.4,0.6,0.0,2024-2025,2023-2024,,,,1
sr:competition:306,finland,F-Liiga 24/25,4,9,5,33,12,21,16,17,29,-23,52,1.8,1.2,0.6000000000000001,4.8,4.6,4.4,4.6,2.4,1.2,2024-2025,2023-2024,157.2973484848485,147.93636363636364,9.360984848484861,1
sr:competition:829,czech,Extraliga 24/25,7,3,-4,21,30,-9,12,12,4,38,-34,0.6,3.0,-2.4,5.4,8.4,7.2,4.4,0.75,3.0,2024-2025,2023-2024,165.07538461538462,166.6153846153846,-1.539999999999992,1
sr:competition:829,czech,Extraliga 24/25,5,14,9,24,0,24,13,13,14,-68,82,1.8,0.0,1.8,4.6,4.0,4.0,8.8,1.8,0.0,2024-2025,2023-2024,192.727972027972,,,1
sr:competition:829,czech,Extraliga 24/25,6,4,-2,24,27,-3,13,12,5,34,-29,1.2,1.8,-0.6000000000000001,6.6,9.0,6.8,4.4,1.2,2.25,2024-2025,2023-2024,165.07538461538462,184.4081304347826,-19.332745819397985,1
sr:competition:829,czech,Extraliga 24/25,1,3,2,33,30,3,13,13,62,37,25,1.8,2.4,-0.5999999999999999,7.4,5.2,7.0,5.6,2.4,2.4,2024-2025,2023-2024,197.74464882943144,166.6153846153846,31.129264214046827,0
sr:competition:829,czech,Extraliga 24/25,12,9,-3,9,18,-9,13,13,-34,-17,-17,0.6,2.4,-1.7999999999999998,5.0,8.0,6.2,4.4,1.2,1.8,2024-2025,2023-2024,121.86317725752508,169.38953846153845,-47.52636120401337,0
sr:competition:829,czech,Extraliga 24/25,12,7,-5,9,24,-15,13,13,-35,4,-39,0.6,1.8,-1.2000000000000002,3.6,8.2,6.4,6.2,0.6,1.8,2024-2025,2023-2024,101.25946153846157,138.28046153846154,-37.02099999999997,1
sr:competition:829,czech,Extraliga 24/25,10,3,-7,15,30,-15,13,13,-10,63,-73,1.2,3.0,-1.8,5.6,6.6,11.6,3.4,1.8,1.5,2024-2025,2023-2024,97.08001672240802,237.2923076923077,-140.2122909698997,0
sr:competition:306,finland,F-Liiga 24/25,6,3,-3,30,36,-6,17,17,21,36,-15,1.2,2.4,-1.2,3.6,4.4,6.0,3.0,1.8,2.4,2024-2025,2023-2024,139.88138228356496,157.2973484848485,-17.41596620128354,1
sr:competition:306,finland,F-Liiga 24/25,1,7,6,42,27,15,18,16,41,22,19,2.4,2.4,0.0,6.6,5.0,6.0,3.4,3.0,1.2,2024-2025,2023-2024,229.38724747474748,157.12774926686217,72.25949820788531,1
sr:competition:306,finland,F-Liiga 24/25,6,10,4,33,12,21,16,16,17,-38,55,1.8,1.2,0.6000000000000001,5.2,4.6,4.8,6.8,1.8,0.6,2024-2025,2023-2024,146.9802236070381,127.95454545454544,19.025678152492674,1
sr:competition:306,finland,F-Liiga 24/25,5,8,3,33,18,15,14,16,39,-41,80,1.8,1.2,0.6000000000000001,5.8,4.8,5.8,5.8,1.8,1.2,2024-2025,2023-2024,201.7819493006993,76.67412599858429,125.10782330211501,1
sr:competition:255,sweden,Svenska Superligan 24/25,13,5,-8,9,21,-12,13,13,-41,4,-45,0.0,1.2,-1.2,3.6,7.8,6.6,7.4,0.6,1.8,2024-2025,2023-2024,116.86928671328673,126.60853846153846,-9.739251748251732,0
sr:competition:829,czech,Extraliga 24/25,11,8,-3,12,21,-9,14,14,-33,-10,-23,0.6,2.4,-1.7999999999999998,3.2,7.8,7.2,4.4,0.6,1.8,2024-2025,2023-2024,101.25946153846157,169.38953846153845,-68.13007692307689,0
sr:competition:255,sweden,Svenska Superligan 24/25,3,7,4,33,18,15,13,13,28,-6,34,1.8,1.8,0.0,6.4,6.8,5.0,4.2,3.0,1.2,2024-2025,2023-2024,173.57461538461538,141.97392307692309,31.6006923076923,0
sr:competition:255,sweden,Svenska Superligan 24/25,14,4,-10,6,27,-21,13,13,-32,35,-67,0.6,2.4,-1.7999999999999998,5.2,6.6,7.6,4.2,0.6,1.8,2024-2025,2023-2024,103.1291958041958,172.2306853146853,-69.1014895104895,0
sr:competition:306,finland,F-Liiga 24/25,2,9,7,39,12,27,17,18,42,-30,72,1.8,0.6,1.2000000000000002,6.0,4.8,4.0,5.8,3.0,0.6,2024-2025,2023-2024,110.3169827586207,147.93636363636364,-37.61938087774294,1
sr:competition:306,finland,F-Liiga 24/25,7,5,-2,27,36,-9,17,17,16,20,-4,1.8,1.8,0.0,6.0,4.8,4.6,4.4,1.8,2.4,2024-2025,2023-2024,157.12774926686217,146.9802236070381,10.147525659824055,1
sr:competition:829,czech,Extraliga 24/25,12,4,-8,12,27,-15,14,13,-39,33,-72,1.2,1.8,-0.6000000000000001,3.6,4.8,7.8,4.6,1.8,1.8,2024-2025,2023-2024,,184.4081304347826,,0
sr:competition:255,sweden,Svenska Superligan 24/25,1,11,10,39,12,27,13,13,50,-32,82,3.0,1.2,1.8,6.8,3.0,4.8,6.2,3.0,1.2,2024-2025,2023-2024,166.8663879598662,,,1
sr:competition:829,czech,Extraliga 24/25,2,1,-1,33,33,0,14,14,61,70,-9,1.2,3.0,-1.8,5.4,5.4,12.4,3.0,1.8,1.8,2024-2025,2023-2024,197.74464882943144,237.2923076923077,-39.54765886287626,0
sr:competition:306,finland,F-Liiga 24/25,11,3,-8,9,36,-27,18,15,-44,49,-93,0.6,2.4,-1.7999999999999998,3.8,5.8,7.6,4.4,0.6,2.4,2024-2025,2023-2024,117.42648902821315,201.7819493006993,-84.35546027248614,0
sr:competition:829,czech,Extraliga 24/25,6,7,1,27,24,3,14,14,6,2,4,1.8,1.8,0.0,7.0,7.0,5.8,5.2,1.8,1.2,2024-2025,2023-2024,165.07538461538462,138.28046153846154,26.794923076923084,0
sr:competition:829,czech,Extraliga 24/25,9,5,-4,18,27,-9,13,14,-16,26,-42,0.6,2.4,-1.7999999999999998,4.4,7.6,7.4,3.4,1.2,1.2,2024-2025,2023-2024,86.4702797202797,192.727972027972,-106.25769230769228,0
sr:competition:829,czech,Extraliga 24/25,13,3,-10,9,33,-24,14,14,-41,38,-79,0.6,2.4,-1.7999999999999998,5.0,8.4,7.0,6.4,1.2,2.4,2024-2025,2023-2024,121.86317725752508,166.6153846153846,-44.75220735785953,1
sr:competition:255,sweden,Svenska Superligan 24/25,9,6,-3,15,21,-6,13,13,13,-4,17,1.8,2.4,-0.5999999999999999,6.4,3.8,6.2,5.2,1.8,1.2,2024-2025,2023-2024,131.09846153846155,159.37683946488295,-28.2783779264214,1
sr:competition:255,sweden,Svenska Superligan 24/25,10,2,-8,12,33,-21,13,13,-17,41,-58,1.2,2.4,-1.2,5.2,7.2,5.4,3.2,1.2,2.4,2024-2025,2023-2024,88.92169230769231,166.86244343891403,-77.94075113122172,0
sr:competition:255,sweden,Svenska Superligan 24/25,9,12,3,18,9,9,13,13,-11,-28,17,1.2,0.0,1.2,6.8,6.6,3.8,7.6,1.2,0.0,2024-2025,2023-2024,116.67090301003344,,,0
sr:competition:829,czech,Extraliga 24/25,14,10,-4,0,15,-15,14,14,-80,-17,-63,0.0,1.2,-1.2,3.8,10.6,5.0,5.4,0.0,0.6,2024-2025,2023-2024,,97.08001672240802,,0
sr:competition:306,finland,F-Liiga 24/25,10,2,-8,12,42,-30,17,18,-41,47,-88,1.2,2.4,-1.2,4.2,6.6,6.8,4.2,0.6,1.8,2024-2025,2023-2024,127.95454545454544,110.3169827586207,17.637562695924743,0
sr:competition:306,finland,F-Liiga 24/25,8,3,-5,18,39,-21,17,16,-51,59,-110,0.6,2.4,-1.7999999999999998,5.2,8.0,9.0,4.2,0.6,2.4,2024-2025,2023-2024,76.67412599858429,201.7819493006993,-125.10782330211501,0
sr:competition:255,sweden,Svenska Superligan 24/25,12,10,-2,12,12,0,14,14,-40,-18,-22,1.2,0.6,0.6,4.4,7.2,4.2,6.6,1.2,0.6,2024-2025,2023-2024,,88.92169230769231,,1
sr:competition:255,sweden,Svenska Superligan 24/25,2,9,7,36,18,18,14,14,42,-19,61,2.4,0.6,1.7999999999999998,4.6,3.4,5.2,7.2,2.4,1.8,2024-2025,2023-2024,166.86244343891403,116.67090301003344,50.191540428880586,1
sr:competition:255,sweden,Svenska Superligan 24/25,5,14,9,24,6,18,14,14,8,-39,47,1.8,0.6,1.2000000000000002,6.8,6.4,5.2,7.8,0.6,0.6,2024-2025,2023-2024,126.60853846153846,103.1291958041958,23.479342657342656,1
sr:competition:829,czech,Extraliga 24/25,4,10,6,30,18,12,14,14,38,-18,56,2.4,0.6,1.7999999999999998,8.6,4.0,5.0,7.8,2.4,1.2,2024-2025,2023-2024,184.4081304347826,86.4702797202797,97.9378507145029,1
sr:competition:255,sweden,Svenska Superligan 24/25,12,3,-9,12,33,-21,14,14,-20,27,-47,0.6,1.8,-1.2000000000000002,5.0,6.0,6.2,6.2,0.6,1.8,2024-2025,2023-2024,,173.57461538461538,,1
sr:competition:829,czech,Extraliga 24/25,13,2,-11,12,33,-21,15,15,-44,57,-101,1.2,1.2,0.0,3.4,4.8,5.6,6.2,1.2,2.4,2024-2025,2023-2024,,197.74464882943144,,0
sr:competition:255,sweden,Svenska Superligan 24/25,4,8,4,30,18,12,14,14,42,14,28,2.4,2.4,0.0,8.8,5.0,6.6,3.2,2.4,0.6,2024-2025,2023-2024,172.2306853146853,131.09846153846155,41.13222377622375,1
sr:competition:255,sweden,Svenska Superligan 24/25,7,1,-6,21,42,-21,14,14,-5,58,-63,1.8,3.0,-1.2,5.0,4.2,7.6,2.8,1.8,3.0,2024-2025,2023-2024,141.97392307692309,166.8663879598662,-24.892464882943102,1
sr:competition:255,sweden,Svenska Superligan 24/25,7,13,6,21,9,12,14,14,-5,-45,40,1.8,0.0,1.8,5.2,4.8,3.6,7.6,2.4,0.6,2024-2025,2023-2024,159.37683946488295,116.86928671328673,42.50755275159622,1
sr:competition:306,finland,F-Liiga 24/25,6,8,2,33,18,15,18,18,26,-58,84,1.8,0.6,1.2000000000000002,4.4,3.8,5.4,9.4,1.8,1.2,2024-2025,2023-2024,139.88138228356496,76.67412599858429,63.20725628498067,1
sr:competition:306,finland,F-Liiga 24/25,10,4,-6,12,36,-24,18,18,-44,31,-75,0.6,2.4,-1.7999999999999998,3.8,7.2,5.6,3.4,0.6,1.8,2024-2025,2023-2024,127.95454545454544,157.2973484848485,-29.34280303030306,1
sr:competition:306,finland,F-Liiga 24/25,7,1,-6,30,45,-15,18,19,17,50,-33,2.4,2.4,0.0,6.0,4.4,6.2,3.4,2.4,1.8,2024-2025,2023-2024,157.12774926686217,110.3169827586207,46.81076650824147,0
sr:competition:306,finland,F-Liiga 24/25,6,10,4,36,12,24,18,19,19,-35,54,1.2,0.6,0.6,3.6,3.8,4.2,6.8,1.8,0.6,2024-2025,2023-2024,146.9802236070381,147.93636363636364,-0.9561400293255247,1
sr:competition:829,czech,Extraliga 24/25,9,5,-4,18,30,-12,15,15,-16,28,-44,1.2,2.4,-1.2,3.8,5.6,7.6,4.0,1.8,1.8,2024-2025,2023-2024,97.08001672240802,192.727972027972,-95.64795530556397,0
sr:competition:255,sweden,Svenska Superligan 24/25,11,14,3,15,6,9,15,15,-39,-41,2,1.8,0.6,1.2000000000000002,4.8,6.4,5.4,7.4,1.8,0.0,2024-2025,2023-2024,,103.1291958041958,,0
sr:competition:255,sweden,Svenska Superligan 24/25,7,8,1,24,18,6,15,15,-4,9,-13,1.8,1.8,0.0,4.2,4.2,5.4,4.4,1.8,0.6,2024-2025,2023-2024,141.97392307692309,131.09846153846155,10.875461538461536,1
sr:competition:255,sweden,Svenska Superligan 24/25,4,2,-2,33,39,-6,15,15,26,46,-20,1.2,3.0,-1.8,5.4,6.6,5.6,3.2,2.4,2.4,2024-2025,2023-2024,173.57461538461538,166.86244343891403,6.712171945701357,0
sr:competition:306,finland,F-Liiga 24/25,3,12,9,42,9,33,17,17,66,-65,131,2.4,0.6,1.7999999999999998,10.6,4.6,3.6,5.6,1.8,0.0,2024-2025,2023-2024,201.7819493006993,96.43517636037797,105.34677294032133,1
sr:competition:829,czech,Extraliga 24/25,7,1,-6,27,36,-9,15,15,3,74,-71,1.8,3.0,-1.2,5.0,5.0,11.4,3.4,1.8,2.4,2024-2025,2023-2024,138.28046153846154,237.2923076923077,-99.01184615384616,0
sr:competition:829,czech,Extraliga 24/25,6,12,6,27,12,15,15,15,5,-39,44,1.2,1.2,0.0,6.0,7.0,4.8,7.6,1.2,0.6,2024-2025,2023-2024,165.07538461538462,121.86317725752508,43.21220735785954,1
sr:competition:255,sweden,Svenska Superligan 24/25,14,10,-4,9,15,-6,15,15,-47,-19,-28,0.0,1.2,-1.2,4.0,7.0,5.2,4.8,0.0,0.6,2024-2025,2023-2024,116.86928671328673,,,1
sr:competition:255,sweden,Svenska Superligan 24/25,9,3,-6,18,33,-15,15,15,-23,47,-70,0.6,2.4,-1.7999999999999998,4.0,6.6,8.2,4.6,1.2,2.4,2024-2025,2023-2024,116.67090301003344,172.2306853146853,-55.55978230465186,0
sr:competition:255,sweden,Svenska Superligan 24/25,5,12,7,27,12,15,15,15,10,-19,29,1.8,0.6,1.2000000000000002,6.0,5.4,4.6,6.2,0.6,0.6,2024-2025,2023-2024,126.60853846153846,88.92169230769231,37.68684615384615,0
sr:competition:306,finland,F-Liiga 24/25,8,10,2,18,12,6,19,20,-60,-39,-21,0.6,0.0,0.6,5.4,9.2,3.0,7.8,0.6,0.0,2024-2025,2023-2024,76.67412599858429,147.93636363636364,-71.26223763777935,1
sr:competition:829,czech,Extraliga 24/25,4,11,7,33,12,21,15,15,36,-34,70,1.8,0.6,1.2000000000000002,6.2,6.2,3.2,7.2,3.0,0.6,2024-2025,2023-2024,166.6153846153846,101.25946153846157,65.35592307692305,1
sr:competition:255,sweden,Svenska Superligan 24/25,7,1,-6,24,42,-18,15,15,-3,57,-60,1.8,2.4,-0.5999999999999999,4.4,4.6,7.4,3.2,2.4,2.4,2024-2025,2023-2024,159.37683946488295,166.8663879598662,-7.489548494983239,0
sr:competition:829,czech,Extraliga 24/25,10,8,-2,18,24,-6,15,15,-27,-9,-18,0.6,2.4,-1.7999999999999998,5.0,9.4,6.6,4.4,1.2,2.4,2024-2025,2023-2024,86.4702797202797,169.38953846153845,-82.91925874125874,0
sr:competition:829,czech,Extraliga 24/25,14,4,-10,0,33,-33,15,15,-81,47,-128,0.0,2.4,-2.4,4.0,9.4,10.0,4.4,0.0,1.8,2024-2025,2023-2024,,184.4081304347826,,0
sr:competition:255,sweden,Svenska Superligan 24/25,1,13,12,45,12,33,16,16,62,-46,108,2.4,0.6,1.7999999999999998,8.0,3.2,3.4,6.0,3.0,0.6,2024-2025,2023-2024,166.8663879598662,116.86928671328673,49.99710124657946,1
sr:competition:306,finland,F-Liiga 24/25,3,4,1,45,39,6,19,19,47,23,24,2.4,1.8,0.5999999999999999,7.4,4.8,4.0,3.0,3.0,1.8,2024-2025,2023-2024,229.38724747474748,146.9802236070381,82.40702386770937,1
sr:competition:306,finland,F-Liiga 24/25,9,2,-7,15,48,-33,19,20,-43,48,-91,0.6,3.0,-2.4,3.6,7.0,7.0,4.0,1.2,2.4,2024-2025,2023-2024,127.95454545454544,229.38724747474748,-101.43270202020204,1
sr:competition:306,finland,F-Liiga 24/25,11,6,-5,9,36,-27,19,19,-54,28,-82,0.0,2.4,-2.4,3.8,8.0,5.0,3.8,0.6,1.8,2024-2025,2023-2024,117.42648902821315,139.88138228356496,-22.454893255351806,0
sr:competition:306,finland,F-Liiga 24/25,7,3,-4,30,45,-15,19,18,9,70,-61,1.8,3.0,-1.2,4.8,5.8,11.4,3.8,1.8,2.4,2024-2025,2023-2024,157.12774926686217,201.7819493006993,-44.65420003383713,0
sr:competition:306,finland,F-Liiga 24/25,2,8,6,48,21,27,20,20,58,-57,115,2.4,0.6,1.7999999999999998,7.0,2.8,5.4,9.6,3.0,0.6,2024-2025,2023-2024,110.3169827586207,76.67412599858429,33.64285676003641,1
sr:competition:829,czech,Extraliga 24/25,7,8,1,27,27,0,16,16,-4,-4,0,1.8,2.4,-0.5999999999999999,4.4,5.4,7.4,4.8,1.2,3.0,2024-2025,2023-2024,138.28046153846154,169.38953846153845,-31.109076923076913,0
sr:competition:255,sweden,Svenska Superligan 24/25,8,4,-4,18,33,-15,16,16,3,21,-18,1.8,0.6,1.2000000000000002,4.8,4.8,4.8,7.8,2.4,1.2,2024-2025,2023-2024,131.09846153846155,173.57461538461538,-42.476153846153835,0
sr:competition:255,sweden,Svenska Superligan 24/25,11,6,-5,15,27,-12,16,16,-20,2,-22,1.2,2.4,-1.2,5.4,4.8,5.0,3.6,1.2,1.2,2024-2025,2023-2024,,141.97392307692309,,0
sr:competition:306,finland,F-Liiga 24/25,6,12,6,36,9,27,19,18,30,-69,99,1.8,0.6,1.2000000000000002,4.8,3.6,4.2,6.8,2.4,0.0,2024-2025,2023-2024,157.2973484848485,96.43517636037797,60.86217212447053,1
sr:competition:255,sweden,Svenska Superligan 24/25,10,9,-1,15,18,-3,16,16,-18,-27,9,1.2,0.0,1.2,4.2,5.4,2.8,6.4,1.2,1.8,2024-2025,2023-2024,88.92169230769231,116.67090301003344,-27.74921070234113,0
sr:competition:829,czech,Extraliga 24/25,11,3,-8,12,36,-24,16,16,-40,56,-96,0.6,2.4,-1.7999999999999998,2.8,7.4,9.0,4.0,0.6,1.8,2024-2025,2023-2024,101.25946153846157,184.4081304347826,-83.14866889632104,0
sr:competition:306,finland,F-Liiga 24/25,10,12,2,12,9,3,21,19,-42,-75,33,0.0,0.0,0.0,3.0,8.2,3.0,7.4,0.6,0.0,2024-2025,2023-2024,147.93636363636364,96.43517636037797,51.50118727598567,1
sr:competition:255,sweden,Svenska Superligan 24/25,14,7,-7,9,24,-15,16,16,-34,-8,-26,1.2,1.2,0.0,6.4,6.2,4.2,5.8,0.6,1.2,2024-2025,2023-2024,103.1291958041958,159.37683946488295,-56.247643660687146,0
sr:competition:306,finland,F-Liiga 24/25,11,1,-10,9,51,-42,20,21,-57,59,-116,0.0,3.0,-3.0,3.2,7.8,8.0,3.4,0.6,1.8,2024-2025,2023-2024,117.42648902821315,110.3169827586207,7.109506269592458,0
sr:competition:306,finland,F-Liiga 24/25,2,9,7,48,18,30,19,20,75,-41,116,3.0,1.2,1.8,11.6,4.4,4.0,5.6,2.4,0.6,2024-2025,2023-2024,201.7819493006993,127.95454545454544,73.82740384615386,1
sr:competition:306,finland,F-Liiga 24/25,8,4,-4,21,39,-18,21,20,-58,36,-94,0.6,1.8,-1.2000000000000002,5.8,9.2,5.6,3.6,1.2,1.2,2024-2025,2023-2024,76.67412599858429,157.2973484848485,-80.62322248626421,0
