competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,target_home_win
sr:competition:306,finland,F-Liiga 24/25,2,11,9,39,9,30,17,17,37,-40,77,2.4,0.6,1.7999999999999998,6.2,5.2,3.6,5.6,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,2,5,3,30,24,6,12,12,59,17,42,1.8,2.4,-0.5999999999999999,6.8,4.6,5.2,3.0,2.4,1.5,1
sr:competition:829,czech,Extraliga 24/25,13,11,-2,9,9,0,13,12,-40,-33,-7,0.6,1.2,-0.6,4.0,6.6,6.0,7.8,1.2,0.6,1
sr:competition:829,czech,Extraliga 24/25,7,14,7,21,0,21,12,12,2,-66,68,1.8,0.0,1.8,6.0,6.0,3.4,8.8,1.2,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,12,11,-1,9,9,0,12,12,-33,-27,-6,1.2,0.0,1.2,5.0,6.4,3.2,7.4,0.6,0.0,1
sr:competition:306,finland,F-Liiga 24/25,4,9,5,33,12,21,16,17,29,-23,52,1.8,1.2,0.6000000000000001,4.8,4.6,4.4,4.6,2.4,1.2,1
sr:competition:829,czech,Extraliga 24/25,7,3,-4,21,30,-9,12,12,4,38,-34,0.6,3.0,-2.4,5.4,8.4,7.2,4.4,0.75,3.0,1
sr:competition:829,czech,Extraliga 24/25,5,14,9,24,0,24,13,13,14,-68,82,1.8,0.0,1.8,4.6,4.0,4.0,8.8,1.8,0.0,1
sr:competition:829,czech,Extraliga 24/25,6,4,-2,24,27,-3,13,12,5,34,-29,1.2,1.8,-0.6000000000000001,6.6,9.0,6.8,4.4,1.2,2.25,1
sr:competition:829,czech,Extraliga 24/25,1,3,2,33,30,3,13,13,62,37,25,1.8,2.4,-0.5999999999999999,7.4,5.2,7.0,5.6,2.4,2.4,0
sr:competition:829,czech,Extraliga 24/25,12,9,-3,9,18,-9,13,13,-34,-17,-17,0.6,2.4,-1.7999999999999998,5.0,8.0,6.2,4.4,1.2,1.8,0
sr:competition:829,czech,Extraliga 24/25,12,7,-5,9,24,-15,13,13,-35,4,-39,0.6,1.8,-1.2000000000000002,3.6,8.2,6.4,6.2,0.6,1.8,1
sr:competition:829,czech,Extraliga 24/25,10,3,-7,15,30,-15,13,13,-10,63,-73,1.2,3.0,-1.8,5.6,6.6,11.6,3.4,1.8,1.5,0
sr:competition:306,finland,F-Liiga 24/25,6,3,-3,30,36,-6,17,17,21,36,-15,1.2,2.4,-1.2,3.6,4.4,6.0,3.0,1.8,2.4,1
sr:competition:306,finland,F-Liiga 24/25,1,7,6,42,27,15,18,16,41,22,19,2.4,2.4,0.0,6.6,5.0,6.0,3.4,3.0,1.2,1
sr:competition:306,finland,F-Liiga 24/25,6,10,4,33,12,21,16,16,17,-38,55,1.8,1.2,0.6000000000000001,5.2,4.6,4.8,6.8,1.8,0.6,1
sr:competition:306,finland,F-Liiga 24/25,5,8,3,33,18,15,14,16,39,-41,80,1.8,1.2,0.6000000000000001,5.8,4.8,5.8,5.8,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 24/25,13,5,-8,9,21,-12,13,13,-41,4,-45,0.0,1.2,-1.2,3.6,7.8,6.6,7.4,0.6,1.8,0
sr:competition:829,czech,Extraliga 24/25,11,8,-3,12,21,-9,14,14,-33,-10,-23,0.6,2.4,-1.7999999999999998,3.2,7.8,7.2,4.4,0.6,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,3,7,4,33,18,15,13,13,28,-6,34,1.8,1.8,0.0,6.4,6.8,5.0,4.2,3.0,1.2,0
sr:competition:255,czech,Svenska Superligan 24/25,14,4,-10,6,27,-21,13,13,-32,35,-67,0.6,2.4,-1.7999999999999998,5.2,6.6,7.6,4.2,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,2,9,7,39,12,27,17,18,42,-30,72,1.8,0.6,1.2000000000000002,6.0,4.8,4.0,5.8,3.0,0.6,1
sr:competition:306,finland,F-Liiga 24/25,7,5,-2,27,36,-9,17,17,16,20,-4,1.8,1.8,0.0,6.0,4.8,4.6,4.4,1.8,2.4,1
sr:competition:829,czech,Extraliga 24/25,12,4,-8,12,27,-15,14,13,-39,33,-72,1.2,1.8,-0.6000000000000001,3.6,4.8,7.8,4.6,1.8,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,1,11,10,39,12,27,13,13,50,-32,82,3.0,1.2,1.8,6.8,3.0,4.8,6.2,3.0,1.2,1
sr:competition:829,czech,Extraliga 24/25,2,1,-1,33,33,0,14,14,61,70,-9,1.2,3.0,-1.8,5.4,5.4,12.4,3.0,1.8,1.8,0
sr:competition:306,finland,F-Liiga 24/25,11,3,-8,9,36,-27,18,15,-44,49,-93,0.6,2.4,-1.7999999999999998,3.8,5.8,7.6,4.4,0.6,2.4,0
sr:competition:829,czech,Extraliga 24/25,6,7,1,27,24,3,14,14,6,2,4,1.8,1.8,0.0,7.0,7.0,5.8,5.2,1.8,1.2,0
sr:competition:829,czech,Extraliga 24/25,9,5,-4,18,27,-9,13,14,-16,26,-42,0.6,2.4,-1.7999999999999998,4.4,7.6,7.4,3.4,1.2,1.2,0
sr:competition:829,czech,Extraliga 24/25,13,3,-10,9,33,-24,14,14,-41,38,-79,0.6,2.4,-1.7999999999999998,5.0,8.4,7.0,6.4,1.2,2.4,1
sr:competition:255,czech,Svenska Superligan 24/25,9,6,-3,15,21,-6,13,13,13,-4,17,1.8,2.4,-0.5999999999999999,6.4,3.8,6.2,5.2,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 24/25,10,2,-8,12,33,-21,13,13,-17,41,-58,1.2,2.4,-1.2,5.2,7.2,5.4,3.2,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,9,12,3,18,9,9,13,13,-11,-28,17,1.2,0.0,1.2,6.8,6.6,3.8,7.6,1.2,0.0,0
sr:competition:829,czech,Extraliga 24/25,14,10,-4,0,15,-15,14,14,-80,-17,-63,0.0,1.2,-1.2,3.8,10.6,5.0,5.4,0.0,0.6,0
sr:competition:306,finland,F-Liiga 24/25,10,2,-8,12,42,-30,17,18,-41,47,-88,1.2,2.4,-1.2,4.2,6.6,6.8,4.2,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,8,3,-5,18,39,-21,17,16,-51,59,-110,0.6,2.4,-1.7999999999999998,5.2,8.0,9.0,4.2,0.6,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,12,10,-2,12,12,0,14,14,-40,-18,-22,1.2,0.6,0.6,4.4,7.2,4.2,6.6,1.2,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,2,9,7,36,18,18,14,14,42,-19,61,2.4,0.6,1.7999999999999998,4.6,3.4,5.2,7.2,2.4,1.8,1
sr:competition:255,czech,Svenska Superligan 24/25,5,14,9,24,6,18,14,14,8,-39,47,1.8,0.6,1.2000000000000002,6.8,6.4,5.2,7.8,0.6,0.6,1
sr:competition:829,czech,Extraliga 24/25,4,10,6,30,18,12,14,14,38,-18,56,2.4,0.6,1.7999999999999998,8.6,4.0,5.0,7.8,2.4,1.2,1
sr:competition:255,czech,Svenska Superligan 24/25,12,3,-9,12,33,-21,14,14,-20,27,-47,0.6,1.8,-1.2000000000000002,5.0,6.0,6.2,6.2,0.6,1.8,1
sr:competition:829,czech,Extraliga 24/25,13,2,-11,12,33,-21,15,15,-44,57,-101,1.2,1.2,0.0,3.4,4.8,5.6,6.2,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,4,8,4,30,18,12,14,14,42,14,28,2.4,2.4,0.0,8.8,5.0,6.6,3.2,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,7,1,-6,21,42,-21,14,14,-5,58,-63,1.8,3.0,-1.2,5.0,4.2,7.6,2.8,1.8,3.0,1
sr:competition:255,czech,Svenska Superligan 24/25,7,13,6,21,9,12,14,14,-5,-45,40,1.8,0.0,1.8,5.2,4.8,3.6,7.6,2.4,0.6,1
sr:competition:306,finland,F-Liiga 24/25,6,8,2,33,18,15,18,18,26,-58,84,1.8,0.6,1.2000000000000002,4.4,3.8,5.4,9.4,1.8,1.2,1
sr:competition:306,finland,F-Liiga 24/25,10,4,-6,12,36,-24,18,18,-44,31,-75,0.6,2.4,-1.7999999999999998,3.8,7.2,5.6,3.4,0.6,1.8,1
sr:competition:306,finland,F-Liiga 24/25,7,1,-6,30,45,-15,18,19,17,50,-33,2.4,2.4,0.0,6.0,4.4,6.2,3.4,2.4,1.8,0
sr:competition:306,finland,F-Liiga 24/25,6,10,4,36,12,24,18,19,19,-35,54,1.2,0.6,0.6,3.6,3.8,4.2,6.8,1.8,0.6,1
sr:competition:829,czech,Extraliga 24/25,9,5,-4,18,30,-12,15,15,-16,28,-44,1.2,2.4,-1.2,3.8,5.6,7.6,4.0,1.8,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,11,14,3,15,6,9,15,15,-39,-41,2,1.8,0.6,1.2000000000000002,4.8,6.4,5.4,7.4,1.8,0.0,0
sr:competition:255,czech,Svenska Superligan 24/25,7,8,1,24,18,6,15,15,-4,9,-13,1.8,1.8,0.0,4.2,4.2,5.4,4.4,1.8,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,4,2,-2,33,39,-6,15,15,26,46,-20,1.2,3.0,-1.8,5.4,6.6,5.6,3.2,2.4,2.4,0
sr:competition:306,finland,F-Liiga 24/25,3,12,9,42,9,33,17,17,66,-65,131,2.4,0.6,1.7999999999999998,10.6,4.6,3.6,5.6,1.8,0.0,1
sr:competition:829,czech,Extraliga 24/25,7,1,-6,27,36,-9,15,15,3,74,-71,1.8,3.0,-1.2,5.0,5.0,11.4,3.4,1.8,2.4,0
sr:competition:829,czech,Extraliga 24/25,6,12,6,27,12,15,15,15,5,-39,44,1.2,1.2,0.0,6.0,7.0,4.8,7.6,1.2,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,14,10,-4,9,15,-6,15,15,-47,-19,-28,0.0,1.2,-1.2,4.0,7.0,5.2,4.8,0.0,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,9,3,-6,18,33,-15,15,15,-23,47,-70,0.6,2.4,-1.7999999999999998,4.0,6.6,8.2,4.6,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,5,12,7,27,12,15,15,15,10,-19,29,1.8,0.6,1.2000000000000002,6.0,5.4,4.6,6.2,0.6,0.6,0
sr:competition:306,finland,F-Liiga 24/25,8,10,2,18,12,6,19,20,-60,-39,-21,0.6,0.0,0.6,5.4,9.2,3.0,7.8,0.6,0.0,1
sr:competition:829,czech,Extraliga 24/25,4,11,7,33,12,21,15,15,36,-34,70,1.8,0.6,1.2000000000000002,6.2,6.2,3.2,7.2,3.0,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,7,1,-6,24,42,-18,15,15,-3,57,-60,1.8,2.4,-0.5999999999999999,4.4,4.6,7.4,3.2,2.4,2.4,0
sr:competition:829,czech,Extraliga 24/25,10,8,-2,18,24,-6,15,15,-27,-9,-18,0.6,2.4,-1.7999999999999998,5.0,9.4,6.6,4.4,1.2,2.4,0
sr:competition:829,czech,Extraliga 24/25,14,4,-10,0,33,-33,15,15,-81,47,-128,0.0,2.4,-2.4,4.0,9.4,10.0,4.4,0.0,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,1,13,12,45,12,33,16,16,62,-46,108,2.4,0.6,1.7999999999999998,8.0,3.2,3.4,6.0,3.0,0.6,1
sr:competition:306,finland,F-Liiga 24/25,3,4,1,45,39,6,19,19,47,23,24,2.4,1.8,0.5999999999999999,7.4,4.8,4.0,3.0,3.0,1.8,1
sr:competition:306,finland,F-Liiga 24/25,9,2,-7,15,48,-33,19,20,-43,48,-91,0.6,3.0,-2.4,3.6,7.0,7.0,4.0,1.2,2.4,1
sr:competition:306,finland,F-Liiga 24/25,11,6,-5,9,36,-27,19,19,-54,28,-82,0.0,2.4,-2.4,3.8,8.0,5.0,3.8,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,7,3,-4,30,45,-15,19,18,9,70,-61,1.8,3.0,-1.2,4.8,5.8,11.4,3.8,1.8,2.4,0
sr:competition:306,finland,F-Liiga 24/25,2,8,6,48,21,27,20,20,58,-57,115,2.4,0.6,1.7999999999999998,7.0,2.8,5.4,9.6,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,7,8,1,27,27,0,16,16,-4,-4,0,1.8,2.4,-0.5999999999999999,4.4,5.4,7.4,4.8,1.2,3.0,0
sr:competition:255,czech,Svenska Superligan 24/25,8,4,-4,18,33,-15,16,16,3,21,-18,1.8,0.6,1.2000000000000002,4.8,4.8,4.8,7.8,2.4,1.2,0
sr:competition:255,czech,Svenska Superligan 24/25,11,6,-5,15,27,-12,16,16,-20,2,-22,1.2,2.4,-1.2,5.4,4.8,5.0,3.6,1.2,1.2,0
sr:competition:306,finland,F-Liiga 24/25,6,12,6,36,9,27,19,18,30,-69,99,1.8,0.6,1.2000000000000002,4.8,3.6,4.2,6.8,2.4,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,10,9,-1,15,18,-3,16,16,-18,-27,9,1.2,0.0,1.2,4.2,5.4,2.8,6.4,1.2,1.8,0
sr:competition:829,czech,Extraliga 24/25,11,3,-8,12,36,-24,16,16,-40,56,-96,0.6,2.4,-1.7999999999999998,2.8,7.4,9.0,4.0,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,10,12,2,12,9,3,21,19,-42,-75,33,0.0,0.0,0.0,3.0,8.2,3.0,7.4,0.6,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,14,7,-7,9,24,-15,16,16,-34,-8,-26,1.2,1.2,0.0,6.4,6.2,4.2,5.8,0.6,1.2,0
sr:competition:306,finland,F-Liiga 24/25,11,1,-10,9,51,-42,20,21,-57,59,-116,0.0,3.0,-3.0,3.2,7.8,8.0,3.4,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,2,9,7,48,18,30,19,20,75,-41,116,3.0,1.2,1.8,11.6,4.4,4.0,5.6,2.4,0.6,1
sr:competition:306,finland,F-Liiga 24/25,8,4,-4,21,39,-18,21,20,-58,36,-94,0.6,1.8,-1.2000000000000002,5.8,9.2,5.6,3.6,1.2,1.2,0
sr:competition:255,czech,Svenska Superligan 24/25,2,12,10,42,15,27,16,16,51,-46,97,3.0,1.2,1.8,6.8,3.6,4.2,7.4,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,3,11,8,36,12,24,16,16,60,-41,101,1.2,1.2,0.0,5.4,5.8,5.0,5.8,1.2,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,3,6,3,36,27,9,16,16,51,9,42,2.4,1.8,0.5999999999999999,8.2,4.0,5.8,5.0,2.4,2.4,1
sr:competition:829,czech,Extraliga 24/25,9,4,-5,18,36,-18,16,16,-22,42,-64,0.6,1.8,-1.2000000000000002,2.8,6.4,6.6,5.6,1.2,1.8,0
sr:competition:829,czech,Extraliga 24/25,14,12,-2,0,12,-12,16,16,-90,-47,-43,0.0,1.2,-1.2,4.0,9.0,4.0,5.4,0.0,0.6,0
sr:competition:829,czech,Extraliga 24/25,6,10,4,30,18,12,16,16,7,-32,39,1.8,0.6,1.2000000000000002,7.2,6.8,5.0,8.8,1.8,0.6,1
sr:competition:306,finland,F-Liiga 24/25,5,6,1,39,39,0,20,20,31,22,9,2.4,1.2,1.2,5.6,4.0,4.0,3.4,1.8,1.2,1
sr:competition:829,czech,Extraliga 24/25,1,5,4,39,33,6,16,16,81,34,47,3.0,2.4,0.6000000000000001,11.2,3.4,7.8,4.0,3.0,2.4,1
sr:competition:829,czech,Extraliga 24/25,11,12,1,15,12,3,17,17,-46,-46,0,1.8,0.6,1.2000000000000002,4.2,5.2,2.8,8.2,0.6,0.6,0
sr:competition:306,finland,F-Liiga 24/25,6,9,3,39,18,21,21,21,21,-44,65,1.2,1.2,0.0,4.0,3.2,4.4,5.6,2.4,0.6,0
sr:competition:306,finland,F-Liiga 24/25,5,7,2,42,30,12,21,20,32,4,28,2.4,1.2,1.2,5.6,4.0,3.8,6.8,2.4,1.2,1
sr:competition:306,finland,F-Liiga 24/25,1,3,2,54,48,6,22,21,64,46,18,3.0,2.4,0.6000000000000001,7.8,3.4,6.6,4.2,3.0,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,6,8,2,27,21,6,17,17,-2,-26,24,1.2,0.6,0.6,5.0,5.8,4.2,7.4,2.4,1.8,1
sr:competition:306,finland,F-Liiga 24/25,12,4,-8,9,45,-36,20,22,-80,45,-125,0.0,3.0,-3.0,3.2,7.4,7.4,2.6,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,5,10,5,30,15,15,17,17,3,-19,22,3.0,0.6,2.4,5.0,3.0,4.8,6.8,2.4,1.2,0
sr:competition:306,finland,F-Liiga 24/25,10,9,-1,15,21,-6,22,22,-37,-62,25,0.6,0.6,0.0,4.4,7.2,5.4,7.6,1.2,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,7,9,2,27,18,9,17,17,-2,1,-3,1.2,1.2,0.0,4.0,6.2,4.4,5.2,0.6,0.6,1
sr:competition:306,finland,F-Liiga 24/25,5,11,6,42,9,33,21,21,40,-62,102,1.8,0.0,1.8,5.8,3.6,3.2,8.6,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,12,13,1,15,12,3,17,17,-47,-50,3,1.2,0.6,0.6,3.6,6.4,3.2,6.0,1.8,0.0,0
sr:competition:255,czech,Svenska Superligan 24/25,11,1,-10,15,48,-33,17,17,-21,66,-87,1.2,2.4,-1.2,5.0,3.8,8.4,3.0,0.6,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,2,14,12,45,9,36,17,17,52,-40,92,3.0,1.2,1.8,6.6,3.4,6.2,6.8,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,13,14,1,12,0,12,17,17,-48,-91,43,0.6,0.0,0.6,4.0,7.0,4.0,9.0,1.8,0.0,1
sr:competition:306,finland,F-Liiga 24/25,10,7,-3,18,30,-12,23,21,-28,-9,-19,1.2,0.6,0.6,6.8,6.4,2.6,8.8,1.8,1.2,0
sr:competition:829,czech,Extraliga 24/25,5,8,3,33,27,6,17,17,32,-6,38,1.8,1.2,0.6000000000000001,8.4,5.4,4.8,6.4,2.4,1.8,1
sr:competition:829,czech,Extraliga 24/25,3,9,6,39,18,21,17,17,62,-28,90,2.4,0.6,1.7999999999999998,9.8,4.2,2.8,7.4,2.4,1.2,1
sr:competition:306,finland,F-Liiga 24/25,8,3,-5,21,51,-30,22,22,-43,48,-91,1.8,2.4,-0.5999999999999999,4.6,5.0,6.2,4.0,1.8,1.8,0
sr:competition:306,finland,F-Liiga 24/25,3,9,6,51,21,30,20,23,78,-71,149,3.0,0.6,2.4,10.4,4.6,5.0,7.6,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,6,7,1,33,30,3,17,17,13,-2,15,2.4,3.0,-0.6000000000000001,8.0,6.2,8.0,4.0,2.4,3.0,0
sr:competition:306,finland,F-Liiga 24/25,9,6,-3,21,39,-18,24,22,-78,20,-98,0.6,0.6,0.0,4.8,8.4,3.4,3.4,0.6,0.6,0
sr:competition:306,finland,F-Liiga 24/25,11,3,-8,9,54,-45,22,23,-63,49,-112,0.0,2.4,-2.4,3.6,8.2,5.4,3.8,0.0,2.4,0
sr:competition:306,finland,F-Liiga 24/25,4,3,-1,48,54,-6,23,23,49,62,-13,3.0,2.4,0.6000000000000001,7.0,2.4,7.0,4.0,2.4,2.4,0
sr:competition:306,finland,F-Liiga 24/25,8,3,-5,21,54,-33,23,21,-44,85,-129,1.8,3.0,-1.2,4.6,4.6,10.0,4.8,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,3,4,1,39,36,3,17,17,62,23,39,3.0,0.6,2.4,9.6,3.0,4.4,7.6,3.0,1.2,0
sr:competition:306,finland,F-Liiga 24/25,12,5,-7,9,45,-36,21,22,-84,41,-125,0.0,1.8,-1.8,3.0,7.4,5.6,4.6,0.6,1.2,0
sr:competition:306,finland,F-Liiga 24/25,3,10,7,57,18,39,24,24,52,-31,83,2.4,1.2,1.2,5.4,4.4,6.6,5.8,3.0,0.0,1
sr:competition:829,czech,Extraliga 24/25,8,4,-4,27,39,-12,18,17,-18,48,-66,0.6,1.8,-1.2000000000000002,4.4,8.8,7.2,5.2,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,8,4,-4,21,48,-27,24,23,-51,49,-100,1.2,2.4,-1.2,3.6,5.2,7.2,3.6,1.2,1.8,1
sr:competition:306,finland,F-Liiga 24/25,10,11,1,18,9,9,25,23,-32,-66,34,1.2,0.0,1.2,6.6,5.2,4.0,8.4,1.8,0.6,0
sr:competition:306,finland,F-Liiga 24/25,6,2,-4,42,57,-15,23,22,22,92,-70,1.2,3.0,-1.8,4.0,3.4,9.0,3.8,1.8,2.4,1
sr:competition:829,czech,Extraliga 24/25,7,5,-2,33,36,-3,18,18,-1,44,-45,3.0,2.4,0.6000000000000001,8.2,5.0,10.8,4.8,1.8,1.8,0
sr:competition:829,czech,Extraliga 24/25,4,6,2,39,33,6,17,18,67,12,55,1.8,1.8,0.0,7.4,5.8,7.2,5.8,1.2,1.8,0
sr:competition:306,finland,F-Liiga 24/25,7,12,5,33,9,24,22,22,-6,-92,86,1.2,0.0,1.2,3.0,7.4,2.6,8.0,1.2,0.0,0
sr:competition:829,czech,Extraliga 24/25,9,13,4,18,15,3,18,18,-31,-49,18,0.6,1.2,-0.6,3.2,7.4,3.6,5.4,0.6,1.2,0
sr:competition:829,czech,Extraliga 24/25,12,13,1,15,15,0,18,18,-43,-47,4,1.2,1.2,0.0,3.6,5.2,4.4,7.0,0.6,0.0,1
sr:competition:829,czech,Extraliga 24/25,6,14,8,36,0,36,19,18,17,-92,109,1.8,0.0,1.8,7.8,5.6,3.6,8.4,1.8,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,1,3,2,51,39,12,18,18,70,56,14,2.4,2.4,0.0,6.6,2.6,8.4,4.2,3.0,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,4,6,2,39,30,9,18,18,29,1,28,1.2,1.8,-0.6000000000000001,5.6,5.4,4.6,5.2,1.8,1.8,0
sr:competition:255,czech,Svenska Superligan 24/25,9,2,-7,18,48,-30,18,18,-2,62,-64,0.6,3.0,-2.4,3.0,6.0,7.8,3.6,1.8,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,12,6,-6,15,30,-15,18,18,-48,2,-50,1.2,2.4,-1.2,4.2,5.6,4.8,3.2,0.6,1.8,0
sr:competition:306,finland,F-Liiga 24/25,12,1,-11,12,60,-48,23,25,-87,53,-140,0.6,2.4,-1.7999999999999998,3.4,7.0,5.8,4.8,0.6,2.4,0
sr:competition:829,czech,Extraliga 24/25,12,1,-11,18,42,-24,19,17,-48,83,-131,1.2,3.0,-1.8,4.0,5.8,11.0,3.8,0.6,3.0,0
sr:competition:829,czech,Extraliga 24/25,7,4,-3,33,39,-6,19,18,-2,62,-64,2.4,1.2,1.2,7.2,5.6,7.2,7.2,1.8,2.4,0
sr:competition:255,czech,Svenska Superligan 24/25,14,11,-3,9,15,-6,18,18,-50,-25,-25,0.6,1.2,-0.6,5.6,9.2,4.2,3.6,0.6,0.6,0
sr:competition:255,czech,Svenska Superligan 24/25,8,12,4,21,15,6,18,18,-27,-49,22,0.6,0.6,0.0,4.8,8.0,3.6,7.0,0.6,0.6,0
sr:competition:255,czech,Svenska Superligan 24/25,10,7,-3,18,30,-12,18,18,-18,-1,-17,1.2,1.8,-0.6000000000000001,5.4,5.6,6.2,5.6,0.6,1.2,0
sr:competition:829,czech,Extraliga 24/25,13,9,-4,15,18,-3,19,19,-48,-32,-16,1.2,0.6,0.6,4.8,6.2,3.6,6.6,1.8,1.2,0
sr:competition:829,czech,Extraliga 24/25,10,11,1,18,18,0,17,19,-38,-42,4,0.0,1.2,-1.2,4.2,9.4,4.0,5.8,0.6,1.2,0
sr:competition:829,czech,Extraliga 24/25,2,8,6,42,27,15,18,19,65,-19,84,3.0,0.6,2.4,9.6,3.2,4.8,9.0,2.4,1.8,1
sr:competition:829,czech,Extraliga 24/25,4,5,1,42,39,3,18,19,49,45,4,2.4,2.4,0.0,6.2,3.8,9.0,5.2,3.0,1.8,1
sr:competition:306,finland,F-Liiga 24/25,11,10,-1,12,18,-6,24,26,-65,-33,-32,0.6,1.2,-0.6,4.4,6.6,6.4,4.6,0.0,0.0,1
sr:competition:255,czech,Svenska Superligan 24/25,4,13,9,39,15,24,19,19,28,-53,81,1.2,1.2,0.0,5.2,5.0,4.2,5.8,1.2,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,14,8,-6,9,21,-12,19,19,-51,-28,-23,0.6,0.6,0.0,5.2,7.6,5.6,7.4,0.6,1.2,0
sr:competition:306,finland,F-Liiga 24/25,5,7,2,48,33,15,24,23,44,-11,55,2.4,0.6,1.7999999999999998,6.6,3.8,3.4,9.0,3.0,1.8,1
sr:competition:255,czech,Svenska Superligan 24/25,7,5,-2,33,33,0,19,19,2,7,-5,1.8,2.4,-0.5999999999999999,3.8,5.0,5.4,3.0,1.2,1.8,1
sr:competition:255,czech,Svenska Superligan 24/25,9,11,2,18,18,0,19,19,-5,-24,19,0.0,1.2,-1.2,3.4,7.2,3.8,4.6,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 24/25,3,12,9,42,18,24,19,19,57,-48,105,2.4,1.2,1.2,6.6,3.6,4.2,5.8,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 24/25,2,7,5,51,33,18,19,19,65,2,63,3.0,2.4,0.6000000000000001,8.8,4.2,7.2,5.8,3.0,1.8,1
sr:competition:306,finland,F-Liiga 24/25,1,12,11,63,12,51,26,24,63,-97,160,3.0,0.6,2.4,7.4,4.0,3.4,7.8,3.0,0.6,1
sr:competition:829,czech,Extraliga 24/25,5,2,-3,39,45,-6,20,19,44,66,-22,1.8,3.0,-1.2,8.6,5.4,9.2,3.6,2.4,2.4,0
sr:competition:829,czech,Extraliga 24/25,12,8,-4,18,27,-9,20,20,-57,-20,-37,1.2,0.0,1.2,4.2,6.8,4.6,9.2,0.6,1.2,0
sr:competition:829,czech,Extraliga 24/25,2,13,11,45,15,30,18,20,92,-51,143,3.0,0.6,2.4,10.0,4.2,4.4,6.8,3.0,0.0,1
sr:competition:829,czech,Extraliga 24/25,9,11,2,21,18,3,20,18,-29,-42,13,0.6,0.0,0.6,3.8,6.4,4.2,9.4,0.0,0.0,0
sr:competition:255,czech,Svenska Superligan 24/25,10,2,-8,18,51,-33,19,19,-21,69,-90,1.2,1.8,-0.6000000000000001,5.8,6.4,5.4,3.2,0.0,2.4,0
sr:competition:306,finland,F-Liiga 24/25,5,6,1,48,45,3,24,24,44,23,21,2.4,1.2,1.2,6.0,2.8,3.4,3.4,2.4,0.6,0
sr:competition:306,finland,F-Liiga 24/25,3,4,1,57,51,6,24,25,67,48,19,2.4,2.4,0.0,7.2,3.8,6.4,4.0,2.4,1.2,0
sr:competition:255,czech,Svenska Superligan 24/25,7,4,-3,33,42,-9,20,20,-1,39,-40,1.8,1.8,0.0,7.0,6.6,7.4,4.8,2.4,1.8,0
sr:competition:829,czech,Extraliga 24/25,7,3,-4,33,45,-12,20,19,-3,50,-53,1.8,2.4,-0.5999999999999999,6.8,5.6,6.2,3.8,1.2,1.8,0
