source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Jan Procházka,25,4,8,12,33,,-16
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Antonín Pražák,23,6,4,10,23,,-12
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Vladimír Bačinský,26,4,6,10,24,,-7
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Ondřej Pužman,26,4,5,9,19,,-24
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Ondřej Plíhal,20,3,6,9,29,,-11
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Klāvs Araks,22,4,2,6,28,,1
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Matěj Horák,22,3,3,6,22,,-8
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Jiří Procházka,24,2,4,6,12,,-11
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Štěpán Švejda,20,4,1,5,21,,-11
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Lukáš Trojáček,20,2,3,5,10,,-16
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Jan Karásek,18,4,0,4,21,,-2
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Václav Bajko,15,3,1,4,21,,-7
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Adam Zoubek,10,3,0,3,8,,-12
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Marek Hauptmann,3,1,0,1,3,,-6
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,František Urbánek,5,1,0,1,3,,0
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Lukáš Mervart,15,0,1,1,4,,-4
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Vojtěch Doleček,19,0,0,0,11,,-13
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Jan Dušek,2,0,0,0,1,,0
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Tomáš Petr Martan,1,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Miroslav Řehák,1,0,0,0,0,,2
ceskyflorbal,czech,2024/2025,TJ Sokol Královské Vinohrady,Jakub Žiška,4,0,0,0,2,,-2
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jaroslav Petrák,26,35,36,71,148,,43
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jakub Buršík,26,35,23,58,111,,46
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Karel Petrák,23,29,20,49,87,,18
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Ondřej Kawulok,26,20,19,39,71,,45
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Tomáš Kvasnica,24,21,14,35,80,,23
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Matúš Gajdoš,26,20,15,35,62,,44
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jan Malič,26,8,17,25,31,,43
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Šimon Batkovič,25,16,5,21,63,,11
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jan Řehoř,24,6,15,21,27,,18
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Lukáš Rada,24,9,8,17,30,,6
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Ladislav Mirt,20,8,8,16,22,,6
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Vojtěch Bílek,24,7,7,14,36,,13
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Tomáš Trnka,22,4,5,9,16,,9
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Matyáš Krebner,26,1,8,9,21,,9
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jakub Pařízek,25,3,5,8,16,,16
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Leo Häfner,24,3,1,4,19,,14
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Samuel Virga,16,1,3,4,5,,7
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Dominik Bürger,6,2,1,3,4,,5
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Daniel Grézl,15,2,1,3,3,,3
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Filip Brynda,15,1,0,1,3,,1
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Maxim Grega,7,1,0,1,4,,-1
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Adam Václav Kyselka,3,0,1,1,0,,2
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Matyáš Borek,3,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Samuel Kopejtko,2,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Jakub Ruml,1,0,0,0,1,,1
ceskyflorbal,czech,2024/2025,FbŠ Bohemians,Milan Svoboda,1,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Michal Sládek,26,45,25,70,97,,67
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Milan Tomašík,26,29,31,60,96,,70
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Adam Delong,26,23,32,55,97,,51
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Joakim Victor Lund,26,24,28,52,66,,57
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jakub Vařecha,22,22,14,36,68,,39
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Dominik Beneš,25,12,18,30,40,,47
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Patrik Suchánek,25,11,16,27,32,,64
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Martin Tokoš,23,15,11,26,59,,33
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Adam Hemerka,24,10,15,25,37,,43
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Filip Zakonov,26,17,6,23,42,,49
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jan Zoufalý,26,15,7,22,61,,29
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Miroslav Fořt,21,6,11,17,15,,35
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Iiro Jaakko Juhani Lankinen,26,9,7,16,39,,47
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Lukáš Punčochář,18,6,7,13,22,,29
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Filip Bergman,23,8,3,11,31,,26
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Martin Feigl,20,6,5,11,30,,24
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jiří Besta,14,2,6,8,14,,6
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jakub Šourek,12,2,4,6,6,,8
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jáchym Eliáš,14,2,2,4,6,,6
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Ondřej Duben,10,3,0,3,7,,8
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Lukáš Holásek,10,1,2,3,5,,8
ceskyflorbal,czech,2024/2025,Předvýběr.CZ Florbal MB,Jan Venera,4,0,0,0,6,,4
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Lukáš Fukala,26,22,17,39,67,,43
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Adam Palčinský,24,19,15,34,64,,39
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Matyáš Šindler,26,17,15,32,41,,3
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Adam Zubek,18,11,17,28,54,,23
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Adam Šmíd,26,11,17,28,48,,0
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,David Slončík,26,14,8,22,45,,10
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Rostislav Gattnar,26,13,7,20,71,,-1
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Michal Pažák,24,11,8,19,40,,30
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Štěpán Kaleta,23,8,9,17,27,,8
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Marek Bräuer,26,11,5,16,36,,-1
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Valtteri Molkka,26,7,5,12,30,,-2
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Ondřej Jankovský,25,5,7,12,12,,40
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Jakub Vít,20,4,5,9,13,,2
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Ondřej Sidunov,26,4,4,8,24,,12
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Ondřej Vítovec,14,2,5,7,6,,-5
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Jan Šebesta,26,2,5,7,13,,-7
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Jakub Hubálek,9,4,2,6,9,,-7
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Jan Sitora,19,1,1,2,7,,-5
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Matěj Gabriel,6,0,0,0,3,,0
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Petr Marghold,6,0,0,0,0,,3
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Kacper Szałański,1,0,0,0,0,,-1
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Filip Szemla,8,0,0,0,1,,-1
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Nikolas Vizváry,3,0,0,0,3,,-1
ceskyflorbal,czech,2024/2025,1. SC TEMPISH Vítkovice NATIOS,Matěj Šmerda,16,0,0,0,5,,0
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jiří Curney,24,28,19,47,87,,22
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Mikuláš Krbec,22,16,23,39,55,,12
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Radek Drba,26,18,13,31,73,,15
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Lukáš Pešat,25,9,20,29,42,,16
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jan Krejča,23,19,9,28,89,,7
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jan Peška,25,15,4,19,52,,20
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Martin Pražan,23,10,8,18,38,,26
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Marek Zouzal,26,7,11,18,44,,20
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Matyáš Bláha,21,8,9,17,39,,13
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jakub Gruber,26,9,7,16,57,,26
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Kosťantyn Šlosar,25,8,4,12,45,,11
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Daniel Dolejš,22,6,5,11,20,,1
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Josef Sedláček,22,3,6,9,9,,6
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jakub Mühlfait,23,2,7,9,13,,-1
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Michael Wertheim,14,3,5,8,26,,5
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Lukáš Ujhelyi,5,5,1,6,15,,5
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jakub Šváb,23,4,1,5,6,,2
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Adam Kos,23,2,2,4,17,,12
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Lukáš Mitera,10,0,1,1,1,,-3
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Jakub Bernat,2,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Štěpán Indra,2,0,0,0,0,,0
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Štěpán Novák,2,0,0,0,1,,1
ceskyflorbal,czech,2024/2025,ACEMA Sparta Praha,Adam Roháč,1,0,0,0,0,,0
