source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2025/2026,AIK IBF,Victor Schedin-Huisman,10,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Melvin Hildingsson,3,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Wilmer Jansson,5,0,0,0,,0,
ssl,sweden,2025/2026,IBF Falun,Hugo Liljeros,7,0,0,0,,0,
ssl,sweden,2025/2026,Pixbo IBK,Adam Pettersson,1,0,0,0,,0,
ssl,sweden,2025/2026,Nykvarns IBF,Josef Oreholm,1,0,0,0,,0,
ssl,sweden,2025/2026,Jönköpings IK,Benjamin O'Loghlen,26,0,0,0,,0,
ssl,sweden,2025/2026,FBC Kalmarsund,Axel Adebrink,24,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Kevin Bergman,1,0,0,0,,0,
ssl,sweden,2025/2026,Pixbo IBK,Kenne Kemoh,1,0,0,0,,0,
ssl,sweden,2025/2026,Strängnäs IBK,Edvin Bergqvist,8,0,0,0,,0,
ssl,sweden,2025/2026,Visby IBK,Heikki Hirvisuo,10,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Santtu Strandberg,26,0,0,0,,0,
ssl,sweden,2025/2026,Jönköpings IK,Alessio Mura,25,0,0,0,,0,
ssl,sweden,2025/2026,Warberg IC,Nicholay Halvorsen,26,0,0,0,,0,
ssl,sweden,2025/2026,Växjö Vipers,Michal Dodovic,1,0,0,0,,0,
ssl,sweden,2025/2026,Pixbo IBK,Lauritz Brunborg,2,0,0,0,,0,
ssl,sweden,2025/2026,Linköping IBK,Tomas Jurco,26,0,0,0,,0,
ssl,sweden,2025/2026,Linköping IBK,Jesper Alm,24,0,0,0,,2,
ssl,sweden,2025/2026,Storvreta IBK,Måns Parsjö,26,0,0,0,,2,
ssl,sweden,2025/2026,Warberg IC,Olle Jonsson,26,0,0,0,,2,
ssl,sweden,2025/2026,FBC Kalmarsund,William Alvarmo,19,0,0,0,,2,
ssl,sweden,2025/2026,Visby IBK,Daniel Gabrielsson,23,0,0,0,,2,
ssl,sweden,2025/2026,Warberg IC,Viktor Olofsson,17,0,0,0,,2,
ssl,sweden,2025/2026,Warberg IC,Mattias Lövenfors,15,0,0,0,,2,
ssl,sweden,2025/2026,FBC Kalmarsund,Sebastian Theorin,26,0,0,0,,2,
ssl,sweden,2025/2026,AIK IBF,Jonathan Hjelm,24,0,0,0,,4,
ssl,sweden,2025/2026,Strängnäs IBK,Wiktor Åkerstedt,25,0,0,0,,4,
ssl,sweden,2025/2026,AIK IBF,Melvin Åberg,20,0,0,0,,4,
