source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2023/2024,AIK IBF,Kevin Lieback Asp,3,0,0,0,,0,
ssl,sweden,2023/2024,AIK IBF,Wille Jäderlund,22,0,0,0,,0,
ssl,sweden,2023/2024,FC Helsingborg,Livio Blixt,2,0,0,0,,0,
ssl,sweden,2023/2024,Växjö Vipers,Erik Bersbo,6,0,0,0,,0,
ssl,sweden,2023/2024,Hagunda IF,Lukas Högberg,1,0,0,0,,0,
ssl,sweden,2023/2024,Karlstad IBF,David Stenstrand,1,0,0,0,,0,
ssl,sweden,2023/2024,Växjö Vipers,Sebastian Johansson,24,0,0,0,,0,
ssl,sweden,2023/2024,Pixbo IBK,Oscar Fränberg,1,0,0,0,,0,
ssl,sweden,2023/2024,Mullsjö AIS,Jonathan Heins,19,0,0,0,,0,
ssl,sweden,2023/2024,Hagunda IF,Malte Holmes,11,0,0,0,,0,
ssl,sweden,2023/2024,Storvreta IBK,Emil Helmrich,4,0,0,0,,0,
ssl,sweden,2023/2024,AIK IBF,Isaac Lindberg,3,0,0,0,,0,
ssl,sweden,2023/2024,Hagunda IF,Edward Danielsson,1,0,0,0,,0,
ssl,sweden,2023/2024,FBC Kalmarsund,Axel Adebrink,26,0,0,0,,0,
ssl,sweden,2023/2024,Linköping IBK,David Henningsson,25,0,0,0,,0,
ssl,sweden,2023/2024,Hagunda IF,Olle Andersson,1,0,0,0,,0,
ssl,sweden,2023/2024,Linköping IBK,Andreas Blom,1,0,0,0,,0,
ssl,sweden,2023/2024,Mullsjö AIS,Simon Lööf,25,0,0,0,,0,
ssl,sweden,2023/2024,Jönköpings IK,Jack Sundling,3,0,0,0,,0,
ssl,sweden,2023/2024,Storvreta IBK,Edwin Perry,15,0,0,0,,0,
ssl,sweden,2023/2024,AIK IBF,Jonathan Hjelm,25,0,0,0,,2,
ssl,sweden,2023/2024,FC Helsingborg,Kristoffer Fält,8,0,0,0,,2,
ssl,sweden,2023/2024,Mullsjö AIS,Leo Olsson,16,0,0,0,,2,
ssl,sweden,2023/2024,IBF Falun,Jonas Adriansson,6,0,0,0,,2,
ssl,sweden,2023/2024,Nykvarns IBF,Laban Blomkvist,22,0,0,0,,2,
ssl,sweden,2023/2024,Karlstad IBF,Andreas Henriksson,13,0,0,0,,4,
ssl,sweden,2023/2024,Nykvarns IBF,Lucas Orrmo,26,0,0,0,,8,
ssl,sweden,2023/2024,Jönköpings IK,Emil Ödman,25,0,0,0,,12,
