source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ceskyflorbal,czech,2025/2026,FBC Liberec,Filip Bergman,25,6,4,10,37,,-27
ceskyflorbal,czech,2025/2026,FBC Liberec,Jakub Kárník,25,2,8,10,26,,-2
ceskyflorbal,czech,2025/2026,FBC Liberec,Prokop Ferdan,22,6,3,9,17,,-15
ceskyflorbal,czech,2025/2026,FBC Liberec,Lukáš Dolejš,17,1,5,6,17,,-21
ceskyflorbal,czech,2025/2026,FBC Liberec,Petr Zeman,14,3,0,3,6,,-6
ceskyflorbal,czech,2025/2026,FBC Liberec,Filip Kučera,4,2,0,2,6,,-4
ceskyflorbal,czech,2025/2026,FBC Liberec,Michal Fišera,24,0,2,2,6,,-22
ceskyflorbal,czech,2025/2026,FBC Liberec,Michal Blažek,10,1,0,1,2,,-4
ceskyflorbal,czech,2025/2026,FBC Liberec,Jakub Šourek,25,1,0,1,14,,-25
ceskyflorbal,czech,2025/2026,FBC Liberec,Jakub Cejnar,14,0,0,0,1,,-11
ceskyflorbal,czech,2025/2026,FBC Liberec,Petr Faltus,3,0,0,0,0,,-3
ceskyflorbal,czech,2025/2026,FBC Liberec,Šimon Frontz,3,0,0,0,0,,-3
ceskyflorbal,czech,2025/2026,FBC Liberec,Jakub Kopecký,9,0,0,0,2,,-5
ceskyflorbal,czech,2025/2026,FBC Liberec,Kristián Ctirad Šroll,10,0,0,0,0,,-3
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Milan Bína,24,11,13,24,45,,-14
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Armands Savins,24,12,11,23,45,,-13
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,František Urbánek,21,9,3,12,30,,-13
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Marek Hauptmann,17,4,7,11,26,,-7
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Klāvs Araks,23,5,5,10,37,,-7
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Antonín Pražák,25,1,8,9,20,,-26
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Juris Sandis Jēgers,13,6,2,8,20,,2
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Ivan Pergler,15,6,2,8,44,,-8
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Lukáš Trojáček,25,2,6,8,34,,-19
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Vladimír Bačinský,26,3,4,7,15,,-19
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Tomáš Macháček,17,4,2,6,28,,-19
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Matyáš Kouba,19,2,4,6,20,,-19
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Jan Pinkas,21,5,0,5,28,,-21
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Jiří Procházka,21,4,0,4,15,,-15
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Miroslav Řehák,16,4,0,4,22,,-13
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Pavel Hájek,23,1,3,4,25,,-18
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Matěj Horák,19,2,1,3,14,,-36
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Václav Bajko,19,2,0,2,23,,-4
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Ondřej Pužman,16,2,0,2,18,,-5
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Adam Zoubek,21,1,1,2,15,,-18
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Martin Škorpa,13,0,2,2,7,,-9
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Tomáš Kamarýt,20,1,0,1,13,,-14
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Štěpán Švejda,10,1,0,1,4,,-15
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Vojtěch Doleček,10,0,0,0,1,,-10
ceskyflorbal,czech,2025/2026,TJ Sokol Královské Vinohrady,Vojtěch Hubinger,4,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Adam Zubek,23,20,23,43,88,,18
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Martin Gattnar,25,15,18,33,73,,9
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Adam Palčinský,25,21,10,31,74,,24
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Lukáš Fukala,26,13,13,26,53,,11
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Šimon Batkovič,26,12,6,18,58,,15
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Adam Šmíd,22,10,6,16,34,,8
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Jakub Hubálek,18,3,13,16,36,,6
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Marek Matejčík,19,6,9,15,20,,-9
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Jan Sitora,25,10,3,13,24,,-1
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,David Slončík,26,8,5,13,21,,-4
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Rostislav Gattnar,20,8,1,9,44,,-7
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Ondřej Sidunov,26,4,4,8,22,,-3
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Michal Pažák,26,3,5,8,25,,6
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Lukáš Kubíček,17,3,4,7,10,,5
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Ondřej Vítovec,21,3,4,7,13,,1
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Šimon Jandák,20,3,2,5,13,,14
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Štěpán Kaleta,22,2,3,5,25,,6
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Ondřej Jankovský,23,2,2,4,11,,0
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Kacper Szałański,15,1,0,1,5,,1
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Matěj Gabriel,21,0,1,1,3,,5
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Ondřej Adamec,4,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,1. SC NATIOS Vítkovice,Sebastián Hachlica,6,0,0,0,2,,2
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Matěj Čermák,26,20,26,46,94,,0
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Tomáš Navrátil,26,20,9,29,60,,9
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Vojtěch Novák,26,9,15,24,51,,1
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Matěj Stůj,23,11,10,21,44,,-10
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Filip Eliáš,22,8,13,21,37,,0
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Tadeáš Chroust,25,8,9,17,35,,7
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Matyáš Bachmaier,15,7,8,15,35,,12
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Ondřej Papoušek,13,9,5,14,33,,6
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Martin Čermák,26,8,6,14,33,,-23
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Ferdinand Tomášek,25,3,9,12,14,,-2
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Vojtěch Bílek,23,5,6,11,40,,7
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Daniel Fišer,17,5,5,10,34,,-12
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Tomáš Chroust,26,7,2,9,21,,-24
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jakub Dufek,24,8,0,8,24,,2
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Kryštof Krbec,25,5,3,8,16,,-17
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Dominik Janda,12,3,3,6,14,,-9
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jakub Bohuslávek,8,4,0,4,11,,-3
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Matěj Netrefa,12,2,0,2,11,,-10
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jan Karafiát,12,1,1,2,8,,-3
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jakub Kopecký,1,1,0,1,1,,-1
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jan Blažek,3,0,0,0,0,,-3
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Tomáš Bém,1,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Karel Frýba,1,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Jakub Tošnar,5,0,0,0,0,,4
ceskyflorbal,czech,2025/2026,Kanonýři Kladno,Vojtěch Šmatlák,4,0,0,0,0,,-2
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Mikuláš Krbec,23,29,26,55,87,,33
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jiří Curney,26,24,20,44,80,,25
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jan Peška,26,20,8,28,54,,2
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Radek Drba,24,21,5,26,56,,19
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Martin Pražan,24,13,10,23,40,,29
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jakub Gruber,25,11,12,23,39,,14
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Marek Zouzal,25,6,17,23,29,,15
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Matyáš Šindler,26,5,16,21,30,,35
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Matyáš Bláha,23,11,9,20,32,,14
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Daniel Dolejš,26,5,12,17,35,,17
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jan Krejča,18,8,8,16,24,,14
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jan Vondruška,26,8,6,14,33,,11
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Matyáš Malkus,20,8,5,13,24,,16
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Lukáš Pešat,26,7,4,11,23,,11
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Michael Wertheim,19,7,4,11,25,,7
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,David Horký,26,3,7,10,16,,10
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Daniel Večl,22,4,5,9,17,,2
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jakub Mühlfait,18,1,6,7,7,,10
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jakub Šváb,17,1,3,4,2,,11
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Jakub Mádlo,10,2,1,3,10,,6
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Adam Kos,4,0,0,0,0,,0
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Lukáš Mitera,1,0,0,0,1,,-1
ceskyflorbal,czech,2025/2026,ACEMA Sparta Praha,Kosťantyn Šlosar,1,0,0,0,0,,0
