source,league,season,team_name,player_name,gp,goals,assists,points,shots,pim,plus_minus
ssl,sweden,2022/2023,FBC Kalmarsund,Max Johansson,5,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,Alexander Ljungström,25,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Christian Eddeborn,14,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Viktor Kastengren,24,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Markus Mikaelsson,9,0,0,0,,0,
ssl,sweden,2022/2023,FBC Kalmarsund,Karl Bending,25,0,0,0,,0,
ssl,sweden,2022/2023,Gävle GIK,Tim Lentenius,11,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Carl Svedare,3,0,0,0,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Vidar Mårtensson,2,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Erik Svensson,2,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Liam Ahlin,5,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,David Ransgart,2,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Max Lindborg,1,0,0,0,,0,
ssl,sweden,2022/2023,Linköping IBK,Jonathan Hallin,2,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Johan Rehn,25,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Viktor Lägdén,5,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Anton Österlund,1,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Simon Wedberg,1,0,0,0,,0,
ssl,sweden,2022/2023,Team Thorengruppen SK,Erik Ställ,25,0,0,0,,0,
ssl,sweden,2022/2023,IBF Falun,Victor Frisch,1,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,Tobias Sikström,2,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Albin Nilsson,2,0,0,0,,0,
ssl,sweden,2022/2023,Gävle GIK,Adam Stensson,26,0,0,0,,0,
ssl,sweden,2022/2023,Gävle GIK,Olle Gustafsson,1,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,Erik Oscarson,12,0,0,0,,0,
ssl,sweden,2022/2023,Växjö Vipers,Erik Bersbo,3,0,0,0,,0,
ssl,sweden,2022/2023,FC Helsingborg,Zacharias Melin,2,0,0,0,,0,
ssl,sweden,2022/2023,AIK IBF,Wille Jäderlund,8,0,0,0,,0,
ssl,sweden,2022/2023,Hagunda IF,August Moberg,17,0,0,0,,0,
ssl,sweden,2022/2023,IBK Dalen,Ludwig Svensson,14,0,0,0,,0,
ssl,sweden,2022/2023,Pixbo IBK,Charlie Jonsson,3,0,0,0,,2,
ssl,sweden,2022/2023,Team Thorengruppen SK,Lucas Arvidsson,10,0,0,0,,2,
ssl,sweden,2022/2023,AIK IBF,Adam Piehl,17,0,0,0,,2,
ssl,sweden,2022/2023,AIK IBF,Liam Perry,23,0,0,0,,2,
ssl,sweden,2022/2023,Mullsjö AIS,Jonathan Heins,17,0,0,0,,2,
ssl,sweden,2022/2023,Gävle GIK,Arvid Hansson,18,0,0,0,,4,
