competition_id,competition_name,season_id,season_name,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788851,2025-02-13T18:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4144,Storvreta IBK,3,7
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372247,2025-02-13T18:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44611,Sokoli Pardubice,3,4
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792119,2025-02-14T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:6584,SPV,4,8
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792121,2025-02-14T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:7984,TPS Turku,3,5
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788859,2025-02-14T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4138,Pixbo Wallenstam,3,4
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372249,2025-02-14T18:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:37852,1. SC Vitkovice Ostrava,5,7
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834337,2025-02-14T18:30:00+00:00,sr:competitor:7987,Floorball Koniz,sr:competitor:7986,Chur Unihockey,6,5
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789575,2025-02-14T18:45:00+00:00,sr:competitor:1114191,Ajer,sr:competitor:4169,Nor 92 IBK,8,9
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372253,2025-02-14T19:00:00+00:00,sr:competitor:44605,Bulldogs Brno,sr:competitor:44610,FbS Bohemians Prague,7,15
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789577,2025-02-15T13:00:00+00:00,sr:competitor:117616,IK Akerselva,sr:competitor:4172,Sarpsborg SK,0,11
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789579,2025-02-15T13:30:00+00:00,sr:competitor:225494,Sandnes IBK,sr:competitor:4168,Tunet IBK,3,11
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789581,2025-02-15T14:00:00+00:00,sr:competitor:7996,Harstad IBK,sr:competitor:4174,IBK Slevik,5,8
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792125,2025-02-15T15:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:4161,SC Classic Tampere,2,10
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792129,2025-02-15T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:322573,Nurmon Jymy,8,4
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792123,2025-02-15T15:00:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:4165,OLS Oulu,4,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788857,2025-02-15T15:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:34558,Vaxjo IBK,4,7
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792127,2025-02-15T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:65930,Westend Indians,10,12
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834329,2025-02-15T15:30:00+00:00,sr:competitor:557142,Unihockey Basel Regio,sr:competitor:146822,Floorball Thurgau,1,9
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834325,2025-02-15T16:00:00+00:00,sr:competitor:7992,UHC Alligator Malans,sr:competitor:40235,Zug United,2,1
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834327,2025-02-15T16:00:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:7989,HC Rychenberg Winterthur,5,0
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372263,2025-02-15T16:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44609,Florbal Mlada Boleslav,1,16
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372255,2025-02-15T16:30:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44607,FBC Liberec,4,10
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788861,2025-02-15T17:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:5745,IBF Falun,7,9
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834333,2025-02-15T18:00:00+00:00,sr:competitor:7988,Grasshopper Club Zurich,sr:competitor:7987,Floorball Koniz,6,4
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834335,2025-02-15T18:00:00+00:00,sr:competitor:7986,Chur Unihockey,sr:competitor:7994,UHC Uster,7,6
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834331,2025-02-15T18:00:00+00:00,sr:competitor:7991,Unihockey Tigers Langnau,sr:competitor:22049,UHC Waldkirch-St. Gallen,8,7
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792133,2025-02-16T13:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:25241,Nokian KRP,3,6
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792131,2025-02-16T13:00:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:4165,OLS Oulu,5,3
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789583,2025-02-16T13:30:00+00:00,sr:competitor:610438,Vaalerenga IF,sr:competitor:4170,Sveiva IBK,8,6
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372261,2025-02-16T14:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:44608,FBC Ostrava,9,6
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788867,2025-02-16T15:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:5744,FC Helsingborg,13,1
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788865,2025-02-16T15:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:610450,Nykvarns IBF Ungdom,2,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788863,2025-02-16T15:00:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:118116,Thorengruppen SK,4,3
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789585,2025-02-16T15:00:00+00:00,sr:competitor:4176,Greaker IBK,sr:competitor:7995,Gjellerasen Fighters,11,1
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834339,2025-02-16T15:00:00+00:00,sr:competitor:40235,Zug United,sr:competitor:7991,Unihockey Tigers Langnau,6,5
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834347,2025-02-16T15:00:00+00:00,sr:competitor:146822,Floorball Thurgau,sr:competitor:7990,SV Wiler-Ersigen,8,4
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372257,2025-02-16T16:00:00+00:00,sr:competitor:44605,Bulldogs Brno,sr:competitor:44614,Florbal Chodov,7,9
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834343,2025-02-16T16:00:00+00:00,sr:competitor:7989,HC Rychenberg Winterthur,sr:competitor:7988,Grasshopper Club Zurich,5,6
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834345,2025-02-16T16:00:00+00:00,sr:competitor:22049,UHC Waldkirch-St. Gallen,sr:competitor:557142,Unihockey Basel Regio,5,6
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834341,2025-02-16T16:00:00+00:00,sr:competitor:7994,UHC Uster,sr:competitor:7992,UHC Alligator Malans,3,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788869,2025-02-16T16:00:00+00:00,sr:competitor:4135,IBK Dalen,sr:competitor:41254,Linkoping IBK,5,6
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372267,2025-02-16T17:00:00+00:00,sr:competitor:44606,FBC Kladno,sr:competitor:44604,Sparta Prague,4,11
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372265,2025-02-16T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:331853,FBC Ceska Lipa,7,6
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372259,2025-02-16T17:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:173258,Sokol Kral Vinohrady,13,4
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372269,2025-02-17T18:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:37852,1. SC Vitkovice Ostrava,9,2
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792135,2025-02-19T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:282983,LASB Lahti,16,9
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789591,2025-02-19T18:00:00+00:00,sr:competitor:7995,Gjellerasen Fighters,sr:competitor:610438,Vaalerenga IF,8,5
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789589,2025-02-19T18:00:00+00:00,sr:competitor:4168,Tunet IBK,sr:competitor:117616,IK Akerselva,9,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788881,2025-02-19T18:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:610450,Nykvarns IBF Ungdom,6,3
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789587,2025-02-19T18:00:00+00:00,sr:competitor:4169,Nor 92 IBK,sr:competitor:4176,Greaker IBK,3,12
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789593,2025-02-19T18:30:00+00:00,sr:competitor:4172,Sarpsborg SK,sr:competitor:1114191,Ajer,12,3
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792137,2025-02-20T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4158,Happee Jyvaskyla,8,7
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:57418721,2025-02-20T17:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44610,FbS Bohemians Prague,7,8
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792139,2025-02-21T16:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:25241,Nokian KRP,5,4
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792141,2025-02-21T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:224502,EraViikingit,6,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788883,2025-02-21T18:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4143,Jonkopings IK,10,8
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789595,2025-02-22T12:30:00+00:00,sr:competitor:1114191,Ajer,sr:competitor:4168,Tunet IBK,5,7
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789597,2025-02-22T13:00:00+00:00,sr:competitor:117616,IK Akerselva,sr:competitor:4174,IBK Slevik,1,7
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789599,2025-02-22T13:30:00+00:00,sr:competitor:225494,Sandnes IBK,sr:competitor:4170,Sveiva IBK,3,10
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789601,2025-02-22T14:30:00+00:00,sr:competitor:610438,Vaalerenga IF,sr:competitor:7996,Harstad IBK,4,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788871,2025-02-22T15:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:4135,IBK Dalen,5,6
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788873,2025-02-22T15:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4146,Warberg IC,6,1
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372277,2025-02-22T15:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44610,FbS Bohemians Prague,6,10
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792143,2025-02-22T15:00:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:322573,Nurmon Jymy,7,4
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792145,2025-02-22T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:6584,SPV,3,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788879,2025-02-22T15:00:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:4144,Storvreta IBK,6,7
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788875,2025-02-22T16:00:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:4142,AIK Innebandy,8,2
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789603,2025-02-22T16:00:00+00:00,sr:competitor:7995,Gjellerasen Fighters,sr:competitor:4169,Nor 92 IBK,6,5
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:57030609,2025-02-22T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:25241,Nokian KRP,1,3
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372271,2025-02-22T18:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:25902,Tatran Stresovice,6,5
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372273,2025-02-22T18:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44611,Sokoli Pardubice,2,3
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789605,2025-02-23T13:00:00+00:00,sr:competitor:4168,Tunet IBK,sr:competitor:7996,Harstad IBK,14,1
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:55446715,2025-02-23T14:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:44609,Florbal Mlada Boleslav,5,10
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792147,2025-02-23T15:00:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:6584,SPV,6,12
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788877,2025-02-23T15:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:24122,Mullsjo AIS,7,9
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789607,2025-02-23T15:00:00+00:00,sr:competitor:4176,Greaker IBK,sr:competitor:4172,Sarpsborg SK,11,5
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792149,2025-02-23T15:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:7984,TPS Turku,1,6
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372283,2025-02-23T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44605,Bulldogs Brno,7,1
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792151,2025-02-23T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:4159,Oilers Espoo,6,8
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372281,2025-02-23T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44604,Sparta Prague,6,2
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372279,2025-02-23T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44606,FBC Kladno,3,5
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:55216775,2025-02-25T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:4158,Happee Jyvaskyla,4,5
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792153,2025-02-27T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:940309,FBC Turku,9,4
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372285,2025-02-27T17:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44606,FBC Kladno,4,7
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792155,2025-02-28T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:6584,SPV,6,2
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792157,2025-02-28T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:322573,Nurmon Jymy,16,1
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792159,2025-02-28T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:4161,SC Classic Tampere,2,3
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372287,2025-02-28T17:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44607,FBC Liberec,10,7
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788891,2025-02-28T17:30:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:4143,Jonkopings IK,5,6
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792161,2025-02-28T19:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:224502,EraViikingit,4,8
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789617,2025-03-01T14:00:00+00:00,sr:competitor:4170,Sveiva IBK,sr:competitor:117616,IK Akerselva,8,5
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789619,2025-03-01T14:00:00+00:00,sr:competitor:4169,Nor 92 IBK,sr:competitor:610438,Vaalerenga IF,8,4
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789611,2025-03-01T14:00:00+00:00,sr:competitor:4172,Sarpsborg SK,sr:competitor:7995,Gjellerasen Fighters,11,2
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789609,2025-03-01T14:00:00+00:00,sr:competitor:7996,Harstad IBK,sr:competitor:225494,Sandnes IBK,5,4
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789613,2025-03-01T14:00:00+00:00,sr:competitor:4168,Tunet IBK,sr:competitor:4176,Greaker IBK,6,7
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:51789615,2025-03-01T14:00:00+00:00,sr:competitor:4174,IBK Slevik,sr:competitor:1114191,Ajer,17,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788887,2025-03-01T14:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:4144,Storvreta IBK,4,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788889,2025-03-01T14:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:5745,IBF Falun,4,8
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788895,2025-03-01T14:00:00+00:00,sr:competitor:5744,FC Helsingborg,sr:competitor:118114,FBC Kalmarsund,4,6
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792163,2025-03-01T14:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:322573,Nurmon Jymy,6,5
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788897,2025-03-01T15:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4138,Pixbo Wallenstam,3,9
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792165,2025-03-01T15:00:00+00:00,sr:competitor:4158,Happee Jyvaskyla,sr:competitor:224502,EraViikingit,6,5
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372289,2025-03-01T16:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:173258,Sokol Kral Vinohrady,2,3
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792167,2025-03-02T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:7984,TPS Turku,4,3
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372291,2025-03-02T14:30:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:25902,Tatran Stresovice,4,9
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788893,2025-03-02T15:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:118116,Thorengruppen SK,4,3
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834359,2025-03-02T16:00:00+00:00,sr:competitor:7987,Floorball Koniz,sr:competitor:7992,UHC Alligator Malans,4,3
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834357,2025-03-02T16:00:00+00:00,sr:competitor:7988,Grasshopper Club Zurich,sr:competitor:146822,Floorball Thurgau,5,6
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834355,2025-03-02T16:00:00+00:00,sr:competitor:7989,HC Rychenberg Winterthur,sr:competitor:7986,Chur Unihockey,7,1
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834353,2025-03-02T16:00:00+00:00,sr:competitor:40235,Zug United,sr:competitor:7994,UHC Uster,9,3
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834351,2025-03-02T16:00:00+00:00,sr:competitor:7990,SV Wiler-Ersigen,sr:competitor:22049,UHC Waldkirch-St. Gallen,7,6
sr:competition:313,Unihockey Prime League,sr:season:121415,Unihockey Prime League 24/25,sr:sport_event:51834349,2025-03-02T16:00:00+00:00,sr:competitor:557142,Unihockey Basel Regio,sr:competitor:7991,Unihockey Tigers Langnau,4,8
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788885,2025-03-02T16:00:00+00:00,sr:competitor:4135,IBK Dalen,sr:competitor:24122,Mullsjo AIS,4,9
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372297,2025-03-02T16:00:00+00:00,sr:competitor:44605,Bulldogs Brno,sr:competitor:44609,Florbal Mlada Boleslav,3,22
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792169,2025-03-02T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:282983,LASB Lahti,5,4
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372293,2025-03-02T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44611,Sokoli Pardubice,6,4
sr:competition:306,F-Liiga,sr:season:121369,F-Liiga 24/25,sr:sport_event:51792171,2025-03-03T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:65930,Westend Indians,3,14
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788899,2025-03-04T17:30:00+00:00,sr:competitor:118116,Thorengruppen SK,sr:competitor:4135,IBK Dalen,6,7
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788901,2025-03-04T17:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:4142,AIK Innebandy,4,5
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372219,2025-03-05T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:25902,Tatran Stresovice,9,5
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788911,2025-03-05T17:30:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:5744,FC Helsingborg,16,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788909,2025-03-05T17:30:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:610450,Nykvarns IBF Ungdom,6,2
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788903,2025-03-05T17:30:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:41254,Linkoping IBK,6,1
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788905,2025-03-05T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4146,Warberg IC,4,3
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:58625577,2025-03-05T18:00:00+00:00,sr:competitor:4176,Greaker IBK,sr:competitor:4170,Sveiva IBK,8,4
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:58625575,2025-03-05T18:00:00+00:00,sr:competitor:4168,Tunet IBK,sr:competitor:610438,Vaalerenga IF,8,1
sr:competition:829,Extraliga,sr:season:122215,Extraliga 24/25,sr:sport_event:52372311,2025-03-06T17:00:00+00:00,sr:competitor:940129,FB Hurrican Karlovy Vary,sr:competitor:44606,FBC Kladno,5,3
sr:competition:255,Svenska Superligan,sr:season:121363,Svenska Superligan 24/25,sr:sport_event:51788907,2025-03-06T17:30:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:34558,Vaxjo IBK,9,6
sr:competition:318,Eliteserien,sr:season:121375,Eliteserien 24/25,sr:sport_event:58625579,2025-03-06T18:00:00+00:00,sr:competitor:4174,IBK Slevik,sr:competitor:117616,IK Akerselva,6,5
